YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
0.0	0.6897881501171045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.8649682148642145	0.0	0.0	0.1030234440716642	0.0	0.8395338060766164	-0.4102615527808666	0.0	-0.4589891934301704
0.0	0.0	0.0	-0.05705923307687044	0.0	0.012983615557578126	0.0	-0.9315604637376964	0.5002316241901813	-0.5039938685949892
0.0	0.0	0.0	0.0	-0.2157461943549377	0.4101079563153057	0.8872852092574988	0.0	0.0	0.0
0.0	0.0	-0.8370911455713212	-0.2962282164953649	0.37968994188333927	0.0	0.509903190188453	0.0	0.43848519966047983	-0.09089731075800955
-0.3022465913090855	0.0	0.0	-0.9696368079166859	0.0	0.0	0.8161620828289244	-0.034319403348490596	0.8154767063264249	0.0
-0.9557640752755105	0.0	0.0	0.0	0.13586899894501148	0.0	0.5415578740615103	0.0	0.0	0.0
0.0	0.1697830273586563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.3940682518112711	0.0	0.0	-0.14103078585837903	0.0	0.02187324198555983	0.0	0.0	-0.914695484796539
0.0	0.0	0.0	0.0	0.0	0.5763696963441639	0.19603026262146273	0.0	0.0	-0.32633470627479255
