YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.0	-0.4279847713187337	0.0	0.0	0.2319585411659832	-0.3461956304963678	0.0	0.0	0.0	-0.8604592720512301
-0.17789904866367579	0.0	0.0	0.0	0.4332862539067323	0.0	0.0	0.0	0.0	-0.1513085481710732
0.0	0.0	0.0	0.0	0.0	-0.002638353267684579	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5488781798321543	0.0	-0.18938134773634374
0.0	0.0	0.0	0.0	0.41596851366007875	0.0	0.2742038265025218	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7257426723372191
0.0	-0.06202364410273731	0.5866766391780984	0.0	0.0	0.0	0.0	0.0	-0.8923854406457394	0.0
-0.1272296195384115	-0.48868393525481224	0.0	0.0	0.0	-0.04046617867425084	0.0	0.0	-0.12693365127779543	0.0
0.0	-0.7236023300793022	0.0	0.0	0.0	-0.719656053930521	0.0	0.0	0.0	0.0
-0.82164858863689	0.0	0.719470800970943	0.0	0.19128437767172407	0.0	0.1607089942010094	0.0	-0.4669790118932724	0.0
