YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
0.17294245054702564	-0.3103716625284878	0.4718739030168931	-0.5112716068499642	-0.05623325282952582	0.06293016181189617	-0.03822731742895731	-0.0655347865693661	-0.07994219828119295	0.203919117930105
-0.2220632526517722	0.04797140279026672	0.3044633018691402	-0.16450291998387453	0.3388757023602914	0.18554241455510523	0.0314055719107063	-0.025377078379010348	0.017254990089915673	0.5706639865281372
0.2143247190956744	0.024889142569453907	-0.101757651072071	0.2090163798648964	0.17471587061512156	0.017289443191182023	-0.21930768113160368	0.05774671564253599	-0.042136409061718436	0.05999145451133369
0.04036731194965902	0.04833978414936701	-0.010895316765625222	-0.08045048516443566	0.19205586987461265	-0.23008743418588834	-0.10294871766900321	-0.5784387087191938	-0.09550846402163593	-0.23719036167537522
-0.2597144939419076	0.03139586852837776	0.2711855391178236	0.36256929318825876	0.12243705353110979	-0.632575995165381	-0.08785199177021603	-0.28127671777517727	-0.40354839898506745	0.5425009736147194
0.12921663140522233	-0.09040486130030746	-0.10999496375423785	-0.47588255870809215	-0.22464751025291302	0.15933636337232307	0.4867662453241365	-0.047540848462909735	0.2479638500349341	0.42043721008191326
-0.10086929629856936	-0.08406847521134762	0.027729405901672468	-0.14555665311402316	0.12874363174128117	-0.4740455301727498	0.42667265785962977	-0.20839691555342454	-0.21596811607902355	-0.1675402548699412
0.42457983494874313	0.1441801871644467	-0.02848128546085405	0.20220656592758132	0.07326282374894383	-0.35116783472893515	0.0734654885859968	-0.11811062237084029	-0.22980074597406142	-0.27045955541829164
0.052998871458343866	-0.1040657473416213	-0.003934795902207399	-0.4042315046761331	-0.18748394158277848	-0.02495213661616703	0.09498736787303094	-0.1387598929770545	0.0760485375066126	-0.27810283437128824
-0.18872750424392487	0.2237514775665273	-0.08086300233625832	0.23999408601884364	-0.14942489225351865	0.20009829993756145	0.06654096647824366	-0.3882008038602168	0.674407729180841	0.3000180104199114
