YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
-0.2676092688618644	-0.2970968457842259	0.5562330907238168	0.20206022428189238	-0.22317824000715197	0.10693340974465716	-0.050560550518213766	-0.11553145084068318	0.31819632496559325	-0.053771583339960544
-0.22765081474902768	-0.10821695016169057	0.19605947777600044	-0.27924999078565854	-0.1776935033022204	-0.11220191415602787	-0.2207325384709231	-0.16483251979209654	0.039085325385810055	-0.4050845904831229
-0.11211774019429893	-0.05488010582657239	-0.539977297987	0.17839828609619113	-0.018571021045382774	0.0468499642130758	0.22046582136149173	-0.25064322904370817	-0.3380827308283884	-0.3956564828071761
0.35616020412789967	0.08314076520206276	-0.6490356210812018	0.06325269204420965	0.005318653022037841	-0.060356351402591414	-0.2753040369621631	0.1785142729208627	-0.5897178506866302	0.2644018976554128
0.32790433530685614	0.2523553505727835	0.06524112201186646	0.07600284607864127	-0.09296352506318953	-0.3248468383256716	0.02631080169587099	-0.636289014371633	0.23036404093975107	-0.16868072307338774
0.20388650464708413	-0.3432061124907849	-0.49719448295923485	-0.0641766511057052	-0.5344451049222153	-0.04539128478444658	-0.011773693657920886	-0.00574698491171973	-0.005753346758994921	-0.6185779179369734
-0.31448625630516197	-0.13320768864062674	-0.21231722707200676	-0.02223055732072151	-0.22950033099703632	0.2479909693721595	0.21131377362722975	0.05340343449262727	-0.31134180057568334	-0.1656152416236269
0.12685351432267217	-0.36136224472804823	0.07520408733704537	0.22764512559071376	0.033910131891590804	-0.1857002560833972	-0.12442177034314907	-0.19887915744789444	-0.21945397770520578	-0.1778899959636765
0.09886003162661942	0.12752973860165995	0.3072647741886572	0.3311129185810145	-0.20270761859550393	0.6431983711032194	0.01976508552895176	-0.04993023821225056	0.41096994167057616	-0.060760411592161105
0.08719828077792915	0.15202956038347237	0.32508342725064954	-0.1048540045728506	0.02921294040245334	0.041710614599585125	-0.33081221075570466	-0.1200587323102282	0.3143748830103679	-0.14569613958564734
