YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
0.0	0.1095626161925718	0.0	0.0	0.0	0.0	-0.7340284339152277	0.0	0.0	0.0
-0.03468472780544181	0.0	0.0	0.0	0.0	0.0	0.0	-0.11298035853542387	-0.2889504572376609	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.8324671038426459	-0.19895064202137291	0.0	0.0
0.3966485400230078	0.0	0.0	0.0	0.8389118905314542	0.0	0.0	0.0	-0.3737431394401938	0.0
0.0	-0.3332759513493404	-0.9330896968021989	0.0	0.09051634256218745	0.2732575385742431	-0.03546923282556236	0.0	0.0	0.0
0.0	-0.6075631604969278	0.0	0.787169679589675	0.27453948931259287	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.9565486761275679	0.770485720886023	0.0	0.17154576013838702	-0.5886937517207116	0.0	0.0	-0.774831349728629
0.0	0.0	0.0	0.0	0.0	0.0	-0.4928092116024345	0.0	-0.18711890163831413	0.0
0.7135246871982155	0.053318845436744366	-0.9576290817931294	0.8654961106927257	0.0	0.790665374268273	0.0	-0.9459238271228969	0.0	0.0
0.0	-0.32764219320116195	0.0	0.10252582636672374	0.31823192142372203	0.0	0.0	-0.1893611119594425	0.0	0.0
