YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8248018108968428	0.0
-0.472250341715026	0.0760217482296348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4117116224952042
0.0	0.0	0.0	-0.9577152421697974	0.017520484836786084	0.952284373122837	0.0	-0.8342028993647546	0.0	0.0
0.3214298656231581	0.0	0.0	-0.6395431396085769	0.0	0.8656103802040327	0.0	-0.2836114012170583	0.0	0.0
0.0	0.0	0.3866579018649232	-0.8667654669843614	0.0	0.0	0.0	-0.39010957325808704	0.0	0.0
-0.09409231999676237	0.0	0.0	-0.4433091962710023	0.81252769762279	0.0	-0.8197101487312466	-0.18450960260815918	0.0	0.0
0.426190493816775	0.0	0.0	-0.42867828509770334	0.0	0.5597110495563704	-0.14131473959423602	0.0	0.2399847697195402	0.0
0.0	0.0	0.0	0.0	0.3372543296739599	0.0	-0.3977678769733757	0.0	0.23360038303851993	-0.41750051244162023
0.0	0.8480164861378789	0.0	-0.6641526506282389	0.9046043738220026	0.047913809785257666	0.0	0.0	0.019144206187575168	0.0
-0.1753111144506515	0.0	0.0	0.0	0.0	0.06913537090980598	-0.45465031126514077	0.0	0.0	0.0
