YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
-0.1048492561187856	0.06482001520108974	0.24381097546591476	-0.2515118970484376	-0.15793147258115806	-7.935171854061605E-4	0.13806494447607726	-0.030140968950152034	0.14365653373080145	0.05253616726658147
-0.04714872368087412	0.35399299621441355	-0.09647208103095495	0.2958265477246758	-0.4263708892900266	-0.6590103727856685	-0.1493735415786101	0.12785035029122066	-0.007493047230354521	-0.09328912424213782
-0.09713723957463162	0.18100955463391505	0.27121537084997005	0.11299817672720786	0.17816654433908968	0.2557267650099997	0.11319113265572373	-0.5443564894000207	0.5374969357811501	0.06337708859630077
0.34111638835351554	-0.1911495622247083	0.24810842365687458	-0.1624812503420016	-0.16097436104881302	0.20412116596234064	-0.16234240357340074	-0.09767715579986042	-0.4327093073850729	0.17810666472077138
0.032632239035492214	-0.24024107780469084	0.19609137782984898	0.48249301545617057	-0.21192752113518704	-0.043155873931336367	0.12142446599915169	0.5323554539678516	0.002616157558470484	-0.17594738436241866
-0.44988863230835924	0.07698039601402587	-0.16763147719910063	-0.05652023971647989	-0.10475750833978457	-0.16610321473415365	-0.10812153928235507	0.1783242342952095	-0.04405169326163084	0.37915927009578637
0.47678084518947467	-0.16028547956716171	0.2249960557810432	0.03926160823990609	-0.21568486310144924	-0.029610749449322737	-0.0018283959731015206	0.444002291859362	0.056253284383491864	0.21582128616043939
0.20517279103824532	-0.29980810641249167	-0.1366593102296066	-0.18209918144590714	-0.1311802415479807	0.007102219579884528	-0.1696533508012206	0.25507963257391963	-0.007937403353482935	-0.32794082241128114
-0.03750786520855446	0.26223180173363353	0.5286004666537484	0.34497893260352136	0.04640168708004757	0.1744907580613301	0.017870312239023082	0.043672174626690034	-0.12462937334806418	0.1580362686944292
-0.07303386952415317	-0.30136426002816075	0.13831014842105138	-0.19923935493015607	0.33388491197547804	-0.021332991316409467	-0.36966206449640987	0.12528633242399792	0.09842721432038871	-0.31786349774517486
