YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
0.0	0.0	0.0	0.96041234157763	0.0	0.5963419981809328	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.7526128442843216	-0.14227920497084423	0.0	0.0	0.0	-0.08559622986693632	0.0
0.0	0.0	0.0	0.16543480212583717	0.3344784001236184	0.0	-0.9227292186114937	0.28441669983416207	0.0	-0.5624585966579616
0.0	-0.692985821980983	0.04291221526640451	0.3065721522436249	0.0	0.0	-0.44245653226971626	0.0	0.0	-0.8824587427079678
-0.3215264489790104	-0.08671322837471962	0.5629573406577388	0.0	0.0	0.029491251897625186	0.0	0.0	0.0	0.0
-0.5049434395422838	-0.4898961342405528	0.0	0.0	0.0	0.0	-0.1831742888316512	0.0	-0.08782446429584873	0.0
-4.2746103458624063E-4	0.0	0.2901603221353421	0.0	0.0	0.9531889945311467	0.0	0.48976157866976566	0.0	0.0
0.0	-0.5555891448166221	0.7183545108810345	0.0	0.09874539141295091	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.3976346276277672	0.0	0.0	-0.04119271806892705	0.0
0.0	0.0	0.0	0.8630813802012014	0.0	0.16445843093525575	-0.6658638860099018	0.0	0.0	0.0
