YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
-0.697053911164403	0.17062626740826844	0.0	-0.27660549817915214	0.0	-0.8450987029355019	0.0	0.0	0.4635099103288611	0.0
0.0	0.6135175773773957	0.0	0.19831696605001436	0.0	-0.6915882534813136	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4317901341164599	-0.106291345320642
0.0	0.0	0.0694125137035443	-0.18500831922824634	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.9042465300974144	0.0	0.0	0.0	0.0	-0.19869248662143946	0.0	0.0
0.0	0.6366929275349397	0.41862661863907114	0.0	0.0	-0.2324410076253116	-0.46638139989227057	0.0	0.0	-0.8382609412074089
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3795388226862997	0.0	-0.6430956793483347
0.0	0.17999074569834947	0.48939638638167515	0.0	0.0	0.0	0.0	0.0	-0.3567137536047141	0.0
0.0	0.0	0.7068411189340694	0.0	0.07903444248654426	0.0	-0.17680084984749556	0.0	0.0	0.0
