YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
-0.9817687955219299	-0.08821505308151245	0.0	-0.5655582682229578	0.0	0.0	0.0	0.0	0.15455005551915885	0.0
0.0	0.0	0.0	0.0	0.0	-0.9464551415294409	-0.21704894863069057	0.0	0.0	0.0
-0.966702536214143	0.0	0.0	-0.19296369142830372	0.0	-0.36728653497993946	0.0	0.0	-0.0936803875840801	0.0
-0.6767582145985216	0.0	0.0	0.0	0.0	0.0	0.0	0.13812871752651984	0.0	0.0
-0.24984339298680425	0.0	0.20759008887348152	0.0	0.0	0.0	0.0	0.0	0.09820860183093966	0.9244306113616406
0.0	0.0	0.0	0.0	0.0	-0.9772162188310176	0.0	0.0	0.0	0.43297866154916875
-0.8538074889220297	-0.9806597209535539	0.9536492646870521	0.0	0.4843000307322318	0.0	0.0	0.0	-0.38888898560549795	0.0
0.0	-0.6357704175170511	0.5964301008929817	-0.4069480365142226	0.0	-0.1597353599499911	0.0	0.3196898150292283	0.0	0.0
0.0	0.0	0.23227801678826487	0.0	0.5410712797769184	0.0	0.0	0.3259485006366914	0.0	0.0
0.0	-0.8571564904414117	0.4093551434775201	-0.8076996076852083	0.4915485778932298	-0.13089079689234495	0.0	0.0	0.0	0.5738816711165785
