YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0	0.0	0.0	0.0	-0.8469304405152798	-0.007439493361117364	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.47172678681695496	-0.32903422717936337	0.11664200115836966	0.0	0.7186324075607495	0.0	0.03567725072303312
0.0	-0.6043540986720473	0.0	0.0	-0.010817734757438302	0.0	0.8208053569316889	0.0	0.0	0.0
0.0	0.0	0.0	0.2584575500865433	0.0	0.6933670482400786	0.0	0.0	0.0	0.0
-0.9876471154857427	0.0	0.0	0.0	-0.7956664082594216	0.0	0.0	0.30962553022409844	0.1822577156787131	0.0
0.0	-0.16686385497450829	0.73498557515313	0.9640116519355182	0.0	0.0	0.0	0.0	0.0	0.19001181797744232
0.0	-0.22285785991698503	0.671718096666607	0.0	0.0	0.0	0.8770232241142566	0.0	0.0	0.12752993080453473
0.0	0.0	0.0	0.0	0.0	0.0	0.8717114896055336	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.28833501676916884	0.0	0.0	0.5791284081721071	0.46274303180785376
0.0	-0.9847072439733893	0.0	0.4849749084156904	0.0	0.013654028837380885	0.0	0.0	0.3177735345167432	0.0
