YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W
0.5114277625909127	-0.24072294827646315	0.04214323398860256	0.5240071059733459	0.15412131827348421	0.02234798292009224	0.25591932196048467	-0.03233894069741851	-0.21648960257899613	-0.28672100906297326
0.2825067886032025	-0.18820851762826118	0.10260696860740902	-0.08410214789988854	0.024981248389056982	0.3691669727755905	-0.23914789825064656	-0.6797790176280126	-0.055166112681674165	0.3188427190475839
0.006869582999847999	-0.21080178453369802	0.10782667874982126	-0.1526680383738243	0.13501417884501604	0.35676126524656443	0.04632559322903802	-0.16481555995500433	-0.0931560511701034	-0.09273665871923724
-0.04225543737025987	-0.10482012746455374	-0.26025207632408714	0.14058600255661466	-0.26635504454619774	-0.1855942418706308	-0.03378706109465242	0.28217963218950026	-0.36426287780637223	-0.2223082613005304
0.4409806898356727	-0.019802750743654125	-0.48057714997745393	-0.5842352171675587	-0.010970248312565158	0.29689972197613634	0.08820028385700168	0.007954066440582308	-0.15518188119306844	-0.31043505522279996
-0.142959190454219	0.35196980677575024	0.29708508137382444	0.21958482978463126	-0.04741754323782002	0.018724084905303983	0.07762141535972106	0.1652474811217043	0.18917961107180292	0.522020158107584
-0.3981575498071501	-0.01742980773561733	0.2525544679314843	0.23910241540661728	0.03328741442573763	-0.03314170125593899	0.09872695161162635	0.08339691256123156	-0.0124101351107735	0.02077085711755398
-0.26248555888056	-0.1977624917281577	0.2529923460672771	-0.22263615906512102	0.48523490926785207	0.1285896553337653	0.3120157892440401	-0.2438223307314356	-0.4055868519136671	-0.006314434658070061
0.16545371254897676	-0.5163111839674799	0.07955738385179598	-0.2620360415738272	0.08813034997788581	0.20665832252710267	-0.06697744251723448	-0.11775247516036873	-0.02085712149244364	0.6409679062569333
-0.010744104059481532	0.3691571889737849	0.03623191765748347	0.14325089487749224	0.016624020923365672	0.3317273170189944	-0.0553606055420469	-0.05554466776955928	-0.12667603114701842	0.2061313643877749
