YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
-0.09599886011983474	0.45039211784007754	-0.1203825734440836	0.18711610987560354	-0.024999274420189538	0.575782836867444	-0.2995254784278579	-0.03329762984935668	0.03261530590796657	-0.1532724859028656
0.1590486088910911	0.10676616823584095	-0.24258440862662486	0.09857455073478658	-0.0653777885379501	-0.14897977736522253	0.014239656980327982	0.09220939793296745	-0.2038957880215727	-0.03187604943091942
-0.3630236192042342	-0.07725701554403984	0.1509958657307687	-0.12615829618518923	-0.28005405941940265	0.1405793844423582	0.2985025181091376	-0.307662913818756	-0.20309122987672795	-0.24749923922115122
0.1846377277038504	-0.002282874882918134	-0.005827018888381545	0.2719037855208994	-4.6150593425133815E-4	0.3013661810490248	-0.2729880994715911	-0.3688521303906048	0.2783314366452705	-0.30745653164720105
-0.20881745609004626	0.27696473754487305	0.2146325647181474	-0.03751198249299582	0.24127357004936897	-0.07334762024359144	-0.014353719672283655	-0.024005390783106054	-0.23079802798323534	-0.17354766148588083
0.7087034527926477	0.3391880152139785	0.28116737646245077	-0.11747122457951534	0.05239443410772435	-0.19511577116290002	-0.243906384917099	0.05859781478080536	-0.00571848746763594	-0.16363779566359926
0.18217741753407576	-0.1632780703714363	-0.27392959206635265	0.0734577470293072	0.19939298103032016	0.08016183747011167	-0.04424827560168233	0.10525166842956492	-0.09923626337411648	-0.47858680556003874
0.07308590709573251	-0.19317957984553666	-0.18731541733043688	0.0953980150727634	0.05641882020326573	0.3051976945431199	0.3568341131539853	-0.5221085065524488	0.3134595110139588	-0.18836465843093977
-0.0700024137082529	-0.43131159184296936	-0.014462530396124022	0.078909214682461	0.06120474765982414	-0.07489324844373528	0.2007382855381563	-0.15455629486210665	-0.16103161867306112	-0.16909690300656569
-0.19126667592774946	-0.10042934276602009	0.3569794094690877	-0.04922522231261734	-0.11523831212027007	-0.1043985415964468	0.23097008846035333	-0.5380271658453707	-0.06268479984244525	-0.2170925573951225
