YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
0.0	0.0	0.0	-0.11860927264206111	0.0	0.0	-0.7950898471754044	-0.3905071471933375	0.0	0.0
0.0	0.0	0.0	0.0	0.16662371692267958	0.0	0.0	0.0	-0.983724304009229	-0.6993412056472152
0.2911496449194118	0.0	0.0	0.0	0.0	-0.48150470200926065	-0.04434898658655584	0.0	0.0	0.0
0.0	0.2944569219792042	-0.8732857713475823	0.0	0.0	0.0	0.0	0.0	-0.2777458585333079	-0.7325133348349482
0.47449854183264223	0.0	0.0	-0.9599403154570609	0.0	0.0	-0.901764492271468	0.0	-0.8714008170645684	-0.6136013504583389
0.0	0.0	0.0	-0.5717203177046031	0.0	0.0	0.0	-0.3909660100586812	-0.15376127371564507	0.0
0.0	0.24038315261283555	-0.2955675609409809	0.0	0.0	0.0	0.0	-0.14156527166479332	0.0	-0.23959308699704707
0.8317783717463925	0.0	0.0	0.0	0.0	0.0	-0.3050359282642603	0.0	-0.2209338485263288	0.0
0.0	0.0	0.0	0.0	0.9057627208346666	-0.3547269881237298	0.0	0.08951004756390052	0.0	0.0
0.0	0.5537056338464622	-0.4307377771474421	0.0	-0.008861312893947926	-0.0642284567002207	0.0	0.4361459256499906	0.0	-0.6164743877016008
