YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
-0.2757814087938825	0.31722400461185185	-0.23586916699988678	-0.1068135107141504	0.06032125526238939	0.17365287192116818	0.412868026106796	0.46935309150139526	0.1816852657198014	-0.2664681177584299
-0.06646176067082114	-0.39902480315101224	-0.09578804323008605	0.1383989011607391	-0.21361636636690604	0.11416828320551632	-0.21309077368933135	0.7950360153908451	-0.04793008355624143	0.6028911594396977
-0.3394366441304089	0.7285190634002043	0.3867842016998096	0.018362996081570153	0.32810005457622643	0.373016157510992	0.37280560298687304	-0.12997790511721893	-0.41577018305423696	0.16241661617580544
-0.20220446005580453	-0.12269239038671303	-0.1475352548332185	-0.026980915722669155	0.09244548421787536	0.30989837451262836	-0.4891018731244556	-0.18768425461321672	0.07188966516504672	-0.15975029359093745
-0.5077786942533147	-0.20388799007385178	-0.1316971055717631	0.036511936096999924	-0.19629083077239903	-0.22312592470993256	-0.21841441237835502	-0.1700993433553619	-0.22042563366043222	-0.12096550062860452
0.27796633608821936	-0.26588679333295334	-0.17981851518913589	-0.25778842529614227	0.36899666505538004	-0.23526923351392753	-0.01994186798904023	-0.1462781931204578	0.49341187069523246	0.19191389130092681
-0.12585703855256936	-0.025814643440726703	-0.28541221338895234	-0.204876913426428	-0.08852077869725505	0.48720513392353637	-0.04943292589976541	0.17542243293917192	-0.3603983895419013	0.24448894272923824
-0.0736574291740183	0.2567636593699906	0.0141737700304123	0.350623396563888	-0.0032810048789387583	-0.2983566526197173	0.2618035932404605	-0.8268548844226566	0.19495796844782964	-0.04122592802941225
-0.3091198349065324	0.002419118947926275	-0.07532883689224937	-0.07403263066939648	-0.15364022248347234	0.028061421291264474	-0.09703868790375245	-0.3020959872544734	0.17374127354745486	-0.11374064402143808
0.14927914692060665	0.18714643606427356	0.10767318455265074	0.11651490904968671	0.3863390566115062	0.08812438069817277	0.4438772654633759	-0.008062044477856096	-0.13918297902186108	0.04976592130050998
