YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
0.0	0.0910663563650167	0.25258590331643493	0.0	-0.40330564323812723	0.0	0.83941995627925	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.05966695884434614	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.14386499556712806	-0.9821548860054463	-0.4653209722861078	0.0	0.0	0.2751235320701496	-0.39039381057955325
0.20440716153567484	0.0	0.0798612891637501	0.0	0.0	-0.02434546829009321	0.0	0.2410496743050601	0.0	0.0
0.6793895188867842	-0.34335298571883976	0.0	0.0	0.0	-0.1157971828039166	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6919645398975547	0.0	0.0
0.09000107014177196	-0.6156554780077124	0.0	-0.2119432829786092	0.0	0.0	0.8765181894016286	0.9123604301949229	-0.12325872257321613	0.0
0.0	0.0	0.7197299190272358	-0.014863741118460894	-0.30497438577003777	0.0	0.0	0.7060949396928038	0.0	0.0
0.0	0.3234531738221711	0.0	-0.6987562582362443	0.0	0.0	0.0	0.38112673905018823	0.0	0.0
0.9209937352835929	0.0	0.0	0.0	-0.3665105493273586	0.0	0.0	0.1738740775854524	0.3904383083808468	0.0
