YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C
0.3116432165928592	-0.5487073339106037	-0.10386766571819515	0.05063233364794947	0.1126715765827736	0.2214419841007607	0.06357337074468877	-0.2640429994163943	-0.018633849661912318	-0.3265670982962057
0.10837940349030215	-0.1407814679177764	0.31453035987053407	-0.14952448242463903	-0.22414337727650652	-0.025142521010585686	0.06479743492291554	0.12176941333789952	-0.23861628087922976	-0.12513596486532802
-0.3562695251512001	0.05471001807688333	0.30652500344773465	0.0013052428224839265	-0.050268907304718176	0.4614805888486929	0.09672746887954083	0.04560221301728107	0.004897506081204901	-0.12087007726684283
-0.26032311814269	-0.03303931742407122	0.1958852717214239	-0.042321354742301386	-0.4444321787332847	-0.11883173601566141	-0.2945400862293908	0.03771698574494249	0.07686153454301153	0.017686465947342578
0.35613926341903285	-0.13402837808846604	-0.0056232616469148395	-0.26571565264375185	-0.11225115377419721	-0.08354232762817279	-0.3245114813560057	0.24044724305595724	-0.5061815299286749	-0.07934375888386148
0.25900078861213327	-0.20317883637214376	-0.12958764666738878	-0.12011873240501204	0.1867569863977019	0.19538052475985	0.3110491879745091	-0.5736332205206109	-0.2482070809628358	-0.2296404891183439
-0.48941081689333416	0.2927083139990803	0.20402274751596894	-0.46001687054420676	0.16719537932437906	-0.025803110648510787	-0.4461428635812139	0.03488044112913316	0.2120472751670315	0.24348736496720608
-0.08009837762356366	-0.08130217722132554	-0.04898593454934059	0.14031149226061734	0.07804257106805798	0.01635830544667801	0.4304683334902723	0.036558922276156036	0.020798796861326265	0.002895071231341114
0.3745326067351832	-0.13402907759287386	-0.4338645425223109	0.23459079717103848	-0.4031023027971618	-0.02012860397959577	-0.13704659218420573	-0.05754741739307964	0.0738584768781711	-0.18445150135432553
-0.2792260823094425	0.13965784484027258	0.19506132485740868	-0.1072738076691807	0.24732377935491706	-0.260178406166726	0.38570494085920515	0.03376613813124784	0.010459583636910571	0.1195875725955692
