YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
-0.40246633331424264	0.0	-0.015225127572193742	0.0	0.0	0.0	-0.866426516091451	-0.2990315738134086	0.0	-0.11925659654662013
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.041471100103643854	0.0	0.0	0.5232777503488436	0.0	-0.28178188065066934	0.0	-0.4338409954216331	-0.39343800069764256	0.0
0.36350484580599995	0.0	0.0	0.0	-0.7328051754739136	-0.8399467319250107	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	-0.42708969954401255	0.0	-0.5352190020494163	0.0	0.0	-0.982017683563754
0.0	0.0	-0.3163385826628655	0.0	-0.7171067369636148	-0.12000995152629912	0.0	0.0	0.0	-0.23376236320473254
0.0	-0.32992295759992574	0.0	0.5648945619987175	0.0	0.0	0.0	0.0	0.0	-0.8520852471701801
0.0	0.0	0.0	0.3072444334329888	0.0	0.0	0.0	-0.501549121690914	0.0	-0.3827968770638108
0.0	0.0	0.0	0.0	0.0	0.0	-0.7785716697108	-0.9340904834680259	-0.7714826895389706	0.0
0.0	0.0	-0.004909039940685034	0.0	-0.2243161192163825	-0.8948825595434755	-0.408053922932595	0.0	-0.9524078848771751	0.0
