YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
0.0	0.0	0.0	0.0	-0.073918815003708	0.0	-0.16404212219640613	0.5630051162899136	-0.7850473816506565	-0.9873012858442962
0.0	0.0	0.0	0.6896064371692696	0.0	0.6429158294386511	-0.563580583082512	0.0	0.0	-0.2832782194018364
-0.8346143066883087	0.0	0.37004536065810767	0.85303715308036	0.0	0.0	0.0	0.17624037059625974	0.0	0.0
-0.9605522230267525	0.0	0.07209798369163123	0.4952192596981981	0.0	0.41143070522689273	0.0	0.8089860468045472	0.0	0.0
0.0	-0.888044968014583	0.3966183662561461	0.7298100008054385	-0.35467413044534624	0.0028648279886042266	0.0	0.21992487179717413	0.0	-0.8735894034616649
-0.24088562303222716	-0.4543948813807219	0.0	0.0	0.0	0.0	-0.4498336440883577	0.8985750318844467	0.0	-0.683392011327669
0.0	-0.921582008479163	-0.011966201462061732	0.535071244871498	0.0	0.3016499377600198	-0.893839045194909	0.0	-0.013249882962554693	-0.5292578977532685
0.0	-0.44852413213811815	0.0	0.0	0.0	0.0	-0.0892812623642385	0.0	0.0	0.0
-0.15968411439098418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37005524941390744	0.0	0.0
