Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.480705076	2.95182647	0.618744437	1.01216796	2.923931272	1.978415603	1.089319865	0.232961912	0.738216897	1.846593105	1.126413762	0.970834816	0.450957761	1.330499181	0.247689594	0.925922798	1.130515119	3.50597363	3.047540349	1.095283804	0.513437767	0.388869826	2.008450503	7.003326359	0.94284337	0.332910671	0.917776438	0.71372343	0.805007396	1.180707171	0.192440419	0.634972665	2.47892059	1.121215631	0.420231996	0.985753257	3.985202304	5.698098101	3.172305117	1.15475738	0.140601263	0.085874335	1.228284589	2.502317394	0.499119959	1.210899114	3.180220154	0.911000225
15	1.383001993	2.856068431	0.680677527	0.946779859	2.674893088	1.971565198	1.289943212	0.290098851	0.730258804	1.566094244	1.15120756	0.89965908	0.458311188	1.318251711	0.216091968	0.928055004	1.249089334	3.397914127	2.8278969	1.091962714	0.522177918	0.404889563	1.453424946	4.603727437	1.029640576	0.305762933	1.125030711	0.663194021	0.824702151	1.370245102	0.228964853	0.742586857	2.296257336	3.548587996	0.411276634	1.029775673	3.26372742	5.831304164	2.812478847	1.080181068	0.324769363	0.106991005	1.228454968	2.161734199	0.514627567	1.576864647	2.907430132	1.092408766
30	1.6996407	3.569206352	0.577096544	1.77876727	2.771458901	1.640432302	1.404517764	0.353173406	0.70010814	1.535551446	1.003466079	0.901303094	0.48808696	1.304898504	0.217138047	0.940155184	1.216219486	3.278177786	2.749003558	1.119657472	0.500748335	0.608312581	1.477802583	3.853086191	1.121528715	0.321975256	2.656653015	0.646100715	0.802566204	1.619600405	0.378171017	0.778704944	2.294979529	4.882454422	0.397263032	1.0379519	3.35419411	6.587387044	2.82671928	1.321785742	0.729965002	0.272870331	1.191837248	2.137092185	0.505950504	1.596440823	2.279962311	1.230901219
60	1.693013823	3.333671041	0.609585254	1.950691603	3.156280739	1.965828494	1.40065643	0.464692152	0.716550243	1.537691904	1.009845167	0.945525474	0.439833902	1.286974434	0.237379589	0.908904311	1.20538833	3.556905493	3.094922361	1.117919371	0.509488557	0.6776975	1.122187193	3.963380983	1.293952454	0.293831053	3.417784323	0.63554128	0.793969607	1.197586792	0.481500359	0.700254999	2.290599978	1.263735722	0.410736189	0.95738548	3.346470464	6.847799725	2.804062206	1.849383631	1.035484748	0.643849222	1.199305679	2.514971673	0.528826791	1.343370346	1.477843673	1.098088706
120	2.871649017	4.03869781	0.465435043	3.664108641	4.358839607	2.172447493	1.403580566	0.626620363	0.616694133	1.740210843	0.823958403	0.866050901	0.340772228	1.34093822	0.176396417	0.870544884	1.077232128	5.272206695	3.862208361	1.643399654	0.487718066	0.533389795	1.12360508	4.899786656	1.544741848	0.146295884	6.325646573	0.480276672	0.705893595	1.340499567	0.710955272	0.555263309	2.86616443	0.972459251	0.383671922	0.841363727	4.122464984	8.861939214	3.677789827	3.280364102	3.146848927	2.774334178	1.356520584	3.248347094	0.58867219	1.15406166	0.801121739	0.815664443
240	1.800840066	2.964133359	0.501974721	2.963011861	3.505511799	1.770999666	1.259358282	0.667818469	0.697686925	1.356791268	0.917835608	0.929138241	0.383511684	1.220274075	0.227558557	0.874598338	1.040222862	3.603904788	3.014469816	1.13543824	0.555908792	0.47895329	0.743016914	2.714817311	1.406306043	0.166364707	2.479659323	0.638317264	0.793465749	1.053648143	0.64078951	0.514575899	2.278654456	1.01288513	0.411671119	0.954696486	3.071368249	6.852694325	2.845809411	2.664009429	1.957969908	1.696843702	1.13444411	2.349327301	0.584301363	1.086110841	0.767788736	0.797285502
