Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.581477487	2.867020582	0.453294216	1.969653765	5.624881215	2.758562829	0.87119689	0.209551431	0.634223962	1.47452214	1.02987953	0.95502887	0.466683191	1.339823875	0.204576974	0.83411231	1.001168454	4.441893324	3.097943736	1.468757257	1.480571009	0.327648007	1.603339021	4.502632413	0.678865876	0.273914734	0.70932647	0.545926573	0.744125004	0.98733203	0.147810528	0.377037115	2.463041519	6.401587534	0.346682996	0.890836109	2.747691745	8.876510411	3.399906675	0.9342957	0.142755822	0.085194445	1.149459348	2.5049516	0.443410974	1.565672789	4.542465403	0.795248991
15	1.848261894	3.463072801	0.578734874	2.868661988	5.211481784	2.593091037	1.154118154	0.217356815	0.614488559	1.472903485	1.00094422	0.900096055	0.391419416	1.323097676	0.197970984	0.808738021	1.082507989	4.317246081	3.432744495	1.165431712	1.337606593	0.322684345	1.390596308	3.552018289	0.866077214	0.288981937	0.644011419	0.562275051	0.752149447	0.903941228	0.168304246	0.48869131	2.615571221	5.862695084	0.330330195	0.889378116	3.052484111	9.00896123	2.993987475	1.041789951	0.166812796	0.097104175	1.131714335	2.601637971	0.417765172	1.48995899	4.331626555	0.878214267
30	2.167922326	3.576726091	0.595183375	2.834314884	4.231732894	2.688877945	1.170767151	0.224472865	0.693717953	1.238492786	1.041217687	0.940702784	0.501523324	1.388553966	0.215193486	0.828950169	1.127852116	3.68095837	3.101003762	1.226823513	1.282588984	0.33663275	0.861833418	2.049363325	0.912004416	0.31504616	0.771599931	0.572038979	0.752607543	0.947517418	0.246422869	0.470760868	2.419886396	6.366429393	0.345092943	0.860062565	2.447863267	9.076822382	2.661635954	1.168719987	0.202266872	0.108613148	1.271847464	2.214009845	0.440068587	1.824517486	3.858096451	0.867387136
60	2.134272615	4.015510878	0.551083772	3.083966476	4.673371434	2.366666259	1.011987764	0.228795283	0.692813028	1.128234062	1.002319976	1.065349062	0.487076668	1.309223359	0.234027464	0.938532528	1.056571154	4.216199755	3.502951013	1.225480383	1.335084226	0.364675394	0.64293704	1.479836211	1.093946458	0.274128971	0.976924677	0.644478237	0.790352246	0.985806176	0.296558948	0.415212579	2.437948326	3.736659413	0.364983813	0.937107945	2.499469217	8.269074623	3.00951958	1.376761884	0.189126623	0.147088205	1.100214952	2.317346673	0.475375453	1.535914298	4.063996798	0.747113221
120	1.996976817	3.580863189	0.57459866	3.100197382	4.971323395	2.445331373	1.153613099	0.243189243	0.732711865	1.748278628	0.988290714	1.055616597	0.524805749	1.40172446	0.275902802	0.885815417	0.973326025	3.432512194	2.869605626	1.14414715	1.280068314	0.364289517	0.57197476	1.525107488	0.955688651	0.281104396	0.832873176	0.632030604	0.896128546	0.850707375	0.273642004	0.390406677	2.466527876	0.716357303	0.424362356	0.928873749	2.50013977	7.506914597	2.881066874	1.56461694	0.21070382	0.147330687	1.339459001	2.526650181	0.480315967	0.909026563	5.294360896	0.789894667
240	1.927188017	3.267345663	0.641270952	2.717841519	4.716124254	2.408721404	1.04024054	0.240847124	0.716180632	1.536546521	1.032036062	1.078240188	0.515719511	1.346866556	0.251424764	0.879726756	0.995422158	3.343221946	2.752005405	1.025945387	1.213560559	0.349599878	0.637636028	1.751858659	0.93715146	0.242040471	0.824673732	0.607897114	0.89007555	0.818429723	0.290103956	0.381959416	2.386658605	0.814749657	0.429802711	0.915306756	2.452268202	7.615341412	2.709942976	1.40179412	0.2054115	0.149972743	1.434386732	2.483659304	0.560553196	0.95952943	4.507233293	0.699270187
