Time	4EBP1_pS65	4EBP1_pT37_pT46	ACC_pS79	AKT_pS473	AKT_pT308	AMPK_pT172	BAD_pS112	c-Met_pY1235	c-Raf_pS338	CHK1_pS345	CHK2_pT68	EGFR_pY1068	EGFR_pY1173	ER-alpha_pS118	GSK3-alpha-beta_pS21_S9	GSK3-alpha-beta_pS9	HER2_pY1248	HER3_pY1298	JNK_pT183_pT185	MAPK_pT202_Y204	MEK1_pS217_S221	mTOR_pS2448	NDRG1_pT346	NF-kB-p65_pS536	p27_pT157	p27_pT198	p38_pT180_Y182	p70S6K_pT389	p90RSK_pT359_S363	PDK1_pS241	PEA15_pS116	PKC-alpha_pS657	PKC-delta	PKC-pan-betaII_pS660	PRAS40_pT246	Rb_pS807_S811	Rictor_pT1135	S6_pS235_S236	S6_pS240_S244	Src_pY416	Src_pY527	STAT3_pY705	TAZ_pS89	YAP_pS127	YB-1_PS102
0	1.892965376	3.056887391	0.961520585	0.69326394	2.477532001	2.778352313	0.654230708	0.653561923	1.031635903	0.85237249	0.595164882	9.812477443	1.385876681	1.118407487	3.324517874	2.024682406	10.70531415	2.372421943	0.387891059	1.00251906	1.988070001	0.85439212	0.500118245	1.489285406	0.530764787	0.986477269	1.187165193	0.345010779	0.349478362	2.647036853	5.825304045	0.223718415	0.794092177	1.910524108	4.43388896	4.312067568	0.815376999	0.5285128	0.564012239	1.967858672	5.128496304	0.31387691	1.802265207	2.275647605	0.683816986
0	1.781412707	2.868723013	0.586635007	0.556526831	1.448306836	4.130736045	0.672260972	0.632810771	0.898526966	0.826636692	0.596571338	14.50929209	1.61214936	1.198045615	2.933014941	1.745542009	12.30483732	2.379131349	0.353560215	0.720318231	1.582048684	0.686998997	0.528536009	1.299529747	0.567460411	1.112973713	1.004480579	0.293508142	0.299563133	2.810735557	6.66716826	0.212182714	0.692598456	1.596378584	5.196177201	5.046153325	0.698913129	0.437644132	0.571954322	2.309211417	3.790635368	0.301884222	1.672721554	2.803560935	0.647991103
0	2.486319936	3.907619061	0.675038028	0.640494942	1.991125518	4.526370349	0.669067218	0.616259956	0.864469296	0.807599665	0.618208391	13.64861293	1.693682862	1.245479222	3.84162291	1.822400178	15.12730163	2.808874448	0.314850595	0.853292177	2.468915638	0.650053526	0.512015835	1.637448003	0.508740103	1.025209549	1.142377611	0.265846291	0.303739708	3.440560101	9.062096762	0.172410984	0.720871665	1.773890728	7.538786042	6.204874279	0.677726955	0.410985039	0.61962662	2.129025931	4.824345631	0.274353813	1.954419266	3.046155229	0.523707162
0	1.904642061	3.311961511	0.752830391	0.719437676	1.535613654	4.476590708	0.57873842	0.606954964	0.910710316	0.755951282	0.613962773	14.99765388	1.598003425	1.268177716	3.428378229	1.97264957	12.25852344	2.335021281	0.324350579	0.778081905	1.655107977	0.755821542	0.486238446	1.342383419	0.484765133	1.026593861	1.034663837	0.305601773	0.288534773	3.385898351	4.894803969	0.236763097	0.656398929	1.907318605	5.1665569	5.077912949	0.680288598	0.507235462	0.697932503	2.617739408	5.203832425	0.290371046	1.614080632	2.988309833	0.593305882
0	1.866549252	3.335127513	0.683488918	0.69704113	1.357681649	3.915178771	0.633692529	0.5838414	0.878405806	0.791520023	0.582562835	15.22996276	1.417432534	1.206162787	3.082699025	1.844056924	12.37394642	2.1905217	0.317161524	0.780405204	1.588539796	0.810352808	0.569510941	1.310455562	0.509035043	1.005060946	1.054466947	0.337230986	0.289524629	2.935293859	9.365514488	0.224099049	0.699998104	1.715196373	4.899683876	5.068434201	0.72193089	0.589027421	0.783350629	2.173645424	4.609046855	0.297165382	2.01241582	2.219574742	0.604028527
0	2.102672754	3.027887265	1.051694631	0.625861567	2.171686871	3.250810607	0.671203353	0.644049621	1.002187184	0.829934143	0.589400355	8.323635889	1.385419627	1.146591845	2.982770493	1.850701148	10.9404339	2.308634007	0.387714239	0.938747027	2.105979313	0.83783698	0.460336583	1.463111857	0.57257506	1.000821633	1.131211168	0.322260483	0.333457964	2.529286045	7.749291144	0.22824283	0.788162404	1.8798597	4.141630699	4.217390428	0.751066092	0.455283876	0.520427526	1.815729105	4.486550514	0.306403488	1.876187827	2.171869008	0.670589856
5	2.02017883	2.981573942	0.669765938	1.212064723	1.582237972	3.710097915	0.755614992	0.629237172	1.178752617	0.862909016	0.566737765	6.574039425	1.287107592	1.211301825	3.86017503	2.240347094	8.049505268	2.468606214	0.382269392	2.294118445	4.464327909	0.961960803	0.653174779	1.227643826	0.60982378	0.909305589	1.163798145	0.443540827	0.531131574	2.621184611	6.163132494	0.229561816	0.831776085	2.785520786	4.733826088	4.250509666	0.899431955	0.614511937	0.493217845	2.098236486	4.583393256	0.289869749	1.776962382	2.33513492	0.743235321
15	1.997220227	3.129197542	0.872026558	1.477967742	1.703380216	3.804518791	1.00101409	0.633599575	1.320630958	0.819656613	0.590307792	3.396784063	1.25157993	1.297827964	3.917753159	2.419629657	5.041855301	2.373863958	0.373740852	2.211272873	4.342894087	1.211061198	0.744686287	1.110522321	0.65170855	0.944578117	1.089215362	0.593332343	0.743346366	2.483776158	4.198374386	0.232727929	0.829070242	3.118623459	4.479416956	4.398106108	1.176570591	1.387313782	0.829493042	1.79563515	4.128638948	0.296042938	1.591848696	2.218628488	0.846147368
30	2.329911672	3.161223925	0.794655644	2.113498971	2.320129144	3.666449593	1.129865651	0.62733206	1.23916946	0.80415048	0.584580774	3.90518629	1.333996084	1.332050141	4.057012905	2.350887334	6.041333848	2.931928486	0.37508511	2.275809475	3.623613466	1.25239917	0.86771329	1.221630908	0.495490491	0.900480957	1.187997678	0.864074269	0.681114623	2.622296217	5.92723129	0.212335958	0.813462083	2.962023874	4.497760768	5.272376329	1.151657643	2.282071351	1.439874841	1.505785689	4.223377591	0.27158156	1.818731918	2.254512933	0.968563972
60	2.569451263	3.347791271	1.00915994	2.810281168	3.037533777	4.56235825	1.075144182	0.638459676	1.235299019	0.783858454	0.590505683	3.654829898	1.257207776	1.177607248	5.130553211	2.699530847	5.741061142	3.548541688	0.389334908	2.061660521	3.299098356	1.297640904	1.008142587	1.160129121	0.550169821	0.892228065	1.213248804	1.081752575	0.675783018	2.871170961	6.165534764	0.210989001	0.814557345	3.117944688	4.819509894	6.050776113	1.29782208	4.62355003	3.341393618	1.419195204	4.485107369	0.274642765	1.825313839	2.667181454	1.020444319
120	2.526233372	3.321363668	0.724960673	3.186958273	2.829627158	3.745201881	1.170421113	0.649330292	1.201459446	0.84305243	0.627536221	3.561554457	1.339083857	1.109588524	4.37444143	2.464317289	5.472606902	3.242432149	0.391445092	1.481301911	3.607248703	1.185760467	1.206445359	2.165314641	0.534106738	1.037861087	1.198355976	1.46409196	0.628488756	2.651890732	7.32670616	0.213802918	0.76962493	2.323174087	5.593940065	5.238036513	1.358762782	5.21407134	5.763443144	1.426442363	3.677971062	0.314113018	1.729670895	2.505433441	1.124138678
240	2.828064385	4.087998445	0.469163818	2.760903455	2.204192756	3.690288519	1.091382417	0.674439819	1.032999284	0.852479254	0.60746203	5.514378867	1.350492386	1.127621246	3.502917344	2.121067042	6.943013063	2.80252457	0.365770569	0.991152392	2.648164926	0.973443952	1.232473917	2.453116678	0.528565078	1.177103632	1.138865848	1.415543856	0.529652508	2.490580764	5.995987779	0.170367707	0.741034748	1.718582028	6.235924945	5.01299979	1.217760095	4.633700988	4.110460853	1.491587065	2.956911131	0.336295772	1.569287036	2.589672808	1.231202723
