Time	4EBP1_pS65	4EBP1_pT37_pT46	ACC_pS79	AKT_pS473	AKT_pT308	AMPK_pT172	BAD_pS112	c-Met_pY1235	c-Raf_pS338	CHK1_pS345	CHK2_pT68	EGFR_pY1068	EGFR_pY1173	ER-alpha_pS118	GSK3-alpha-beta_pS21_S9	GSK3-alpha-beta_pS9	HER2_pY1248	HER3_pY1298	JNK_pT183_pT185	MAPK_pT202_Y204	MEK1_pS217_S221	mTOR_pS2448	NDRG1_pT346	NF-kB-p65_pS536	p27_pT157	p27_pT198	p38_pT180_Y182	p70S6K_pT389	p90RSK_pT359_S363	PDK1_pS241	PEA15_pS116	PKC-alpha_pS657	PKC-delta	PKC-pan-betaII_pS660	PRAS40_pT246	Rb_pS807_S811	Rictor_pT1135	S6_pS235_S236	S6_pS240_S244	Src_pY416	Src_pY527	STAT3_pY705	TAZ_pS89	YAP_pS127	YB-1_PS102
0	1.892965376	3.056887391	0.961520585	0.69326394	2.477532001	2.778352313	0.654230708	0.653561923	1.031635903	0.85237249	0.595164882	9.812477443	1.385876681	1.118407487	3.324517874	2.024682406	10.70531415	2.372421943	0.387891059	1.00251906	1.988070001	0.85439212	0.500118245	1.489285406	0.530764787	0.986477269	1.187165193	0.345010779	0.349478362	2.647036853	5.825304045	0.223718415	0.794092177	1.910524108	4.43388896	4.312067568	0.815376999	0.5285128	0.564012239	1.967858672	5.128496304	0.31387691	1.802265207	2.275647605	0.683816986
0	1.781412707	2.868723013	0.586635007	0.556526831	1.448306836	4.130736045	0.672260972	0.632810771	0.898526966	0.826636692	0.596571338	14.50929209	1.61214936	1.198045615	2.933014941	1.745542009	12.30483732	2.379131349	0.353560215	0.720318231	1.582048684	0.686998997	0.528536009	1.299529747	0.567460411	1.112973713	1.004480579	0.293508142	0.299563133	2.810735557	6.66716826	0.212182714	0.692598456	1.596378584	5.196177201	5.046153325	0.698913129	0.437644132	0.571954322	2.309211417	3.790635368	0.301884222	1.672721554	2.803560935	0.647991103
0	2.486319936	3.907619061	0.675038028	0.640494942	1.991125518	4.526370349	0.669067218	0.616259956	0.864469296	0.807599665	0.618208391	13.64861293	1.693682862	1.245479222	3.84162291	1.822400178	15.12730163	2.808874448	0.314850595	0.853292177	2.468915638	0.650053526	0.512015835	1.637448003	0.508740103	1.025209549	1.142377611	0.265846291	0.303739708	3.440560101	9.062096762	0.172410984	0.720871665	1.773890728	7.538786042	6.204874279	0.677726955	0.410985039	0.61962662	2.129025931	4.824345631	0.274353813	1.954419266	3.046155229	0.523707162
0	1.904642061	3.311961511	0.752830391	0.719437676	1.535613654	4.476590708	0.57873842	0.606954964	0.910710316	0.755951282	0.613962773	14.99765388	1.598003425	1.268177716	3.428378229	1.97264957	12.25852344	2.335021281	0.324350579	0.778081905	1.655107977	0.755821542	0.486238446	1.342383419	0.484765133	1.026593861	1.034663837	0.305601773	0.288534773	3.385898351	4.894803969	0.236763097	0.656398929	1.907318605	5.1665569	5.077912949	0.680288598	0.507235462	0.697932503	2.617739408	5.203832425	0.290371046	1.614080632	2.988309833	0.593305882
0	1.866549252	3.335127513	0.683488918	0.69704113	1.357681649	3.915178771	0.633692529	0.5838414	0.878405806	0.791520023	0.582562835	15.22996276	1.417432534	1.206162787	3.082699025	1.844056924	12.37394642	2.1905217	0.317161524	0.780405204	1.588539796	0.810352808	0.569510941	1.310455562	0.509035043	1.005060946	1.054466947	0.337230986	0.289524629	2.935293859	9.365514488	0.224099049	0.699998104	1.715196373	4.899683876	5.068434201	0.72193089	0.589027421	0.783350629	2.173645424	4.609046855	0.297165382	2.01241582	2.219574742	0.604028527
0	2.102672754	3.027887265	1.051694631	0.625861567	2.171686871	3.250810607	0.671203353	0.644049621	1.002187184	0.829934143	0.589400355	8.323635889	1.385419627	1.146591845	2.982770493	1.850701148	10.9404339	2.308634007	0.387714239	0.938747027	2.105979313	0.83783698	0.460336583	1.463111857	0.57257506	1.000821633	1.131211168	0.322260483	0.333457964	2.529286045	7.749291144	0.22824283	0.788162404	1.8798597	4.141630699	4.217390428	0.751066092	0.455283876	0.520427526	1.815729105	4.486550514	0.306403488	1.876187827	2.171869008	0.670589856
5	2.181824906	3.642756914	0.719995731	0.771093841	1.096829209	3.981119843	0.721886986	0.632733753	1.081282542	0.857177399	0.600923962	7.179657994	1.368445294	1.214749381	3.076773161	1.817405867	9.889079596	2.3396976	0.332429913	1.411635273	2.18006886	0.950991117	0.544876525	1.264384195	0.541778399	0.931782233	0.966720188	0.477042352	0.431268371	2.795113483	4.839753434	0.245382557	0.84827977	2.265646801	4.092829415	4.473328268	0.869007937	0.782964829	0.69807805	2.009673583	4.799988555	0.302444039	1.679099008	2.287564281	0.65124488
15	2.068670116	3.197027676	0.763217861	0.691848682	0.939769516	4.380914034	0.66349333	0.654440944	1.155541067	0.81133511	0.603667339	8.848173813	1.37528497	1.21768187	2.676267133	1.703691172	10.08609124	2.230447808	0.337910453	0.682278255	1.191664603	1.177191126	0.525186445	1.233421363	0.593118197	0.959365624	0.88741804	0.509797277	0.439990315	2.61602	3.014340114	0.245946552	0.832933131	2.146729431	3.393640466	4.794415583	0.979278155	1.083419991	0.907104979	2.063078387	4.998173485	0.310924084	1.619680715	2.02472562	0.69137222
30	2.266168575	3.764281848	0.76015569	0.706999662	1.284570414	3.94743744	0.651566693	0.641838525	0.953687025	0.79072743	0.585405069	11.98520324	1.422366017	1.167089851	2.667768418	1.751777809	13.12100154	2.136577358	0.333104726	0.546328515	1.076276237	1.031273716	0.474872576	1.254448222	0.569972892	0.949121195	0.961241886	0.533733891	0.39014963	2.695113885	7.311016805	0.209990116	0.830183545	2.043305924	3.81354625	4.857457577	0.894623079	0.966445361	0.911823	2.254024632	4.813696191	0.298352757	1.866544917	2.339860037	0.666972716
60	2.063341845	3.282355614	0.936122432	0.698916477	1.6898485	4.495549807	0.62527904	0.655744069	1.004278873	0.777449063	0.588269817	11.40409268	1.41369804	1.21110672	2.871558073	1.936949129	11.09704627	2.423708183	0.337962668	0.505155518	1.193736147	1.047165816	0.503262931	1.237015386	0.610572913	0.922073449	0.997269169	0.431093028	0.34346417	2.658422941	6.016081518	0.226277699	0.840634093	1.864353136	3.652445941	4.189583957	0.9300628	0.736889099	0.687972935	2.296271246	4.598461178	0.297458849	1.915579838	2.494850974	0.698109019
120	2.008613624	3.202341147	0.968271496	0.828026714	1.921897038	4.768848806	0.597116871	0.643422857	0.928420097	0.775821398	0.574117337	13.28558104	1.476758612	1.196782414	3.494563046	2.024750104	11.61365333	2.351593777	0.353052113	0.627077569	1.388200401	0.976577449	0.496547982	1.364056906	0.593860236	0.86326087	1.086308382	0.428949874	0.30358033	2.598307708	8.754758447	0.218671788	0.811397673	1.798550139	4.075039335	4.214863131	0.874690242	0.691517621	0.816187329	2.281237028	4.615034411	0.320944213	2.011553909	2.147461542	0.714686731
240	2.324341235	4.14342772	0.802881956	0.855696514	1.65086789	4.559326486	0.581955811	0.647727266	0.802771723	0.771595926	0.558724445	15.17077809	1.475540718	1.107406575	3.050247134	1.911265889	13.67785283	2.657699124	0.348407706	0.465119233	1.107064417	0.822742745	0.516199019	1.291141704	0.582261671	0.883739022	1.068886369	0.455663589	0.332200134	2.69386622	10.57361729	0.197510988	0.864794881	1.740438418	4.349563907	3.974301392	0.819608084	0.717067478	0.643946606	2.498441866	4.471402483	0.30167298	2.122253152	2.502661045	0.775292977
