Time	4EBP1_pS65	4EBP1_pT37_pT46	ACC_pS79	AKT_pS473	AKT_pT308	AMPK_pT172	BAD_pS112	c-Met_pY1235	c-Raf_pS338	CHK1_pS345	CHK2_pT68	EGFR_pY1068	EGFR_pY1173	ER-alpha_pS118	GSK3-alpha-beta_pS21_S9	GSK3-alpha-beta_pS9	HER2_pY1248	HER3_pY1298	JNK_pT183_pT185	MAPK_pT202_Y204	MEK1_pS217_S221	mTOR_pS2448	NDRG1_pT346	NF-kB-p65_pS536	p27_pT157	p27_pT198	p38_pT180_Y182	p70S6K_pT389	p90RSK_pT359_S363	PDK1_pS241	PEA15_pS116	PKC-alpha_pS657	PKC-delta	PKC-pan-betaII_pS660	PRAS40_pT246	Rb_pS807_S811	Rictor_pT1135	S6_pS235_S236	S6_pS240_S244	Src_pY416	Src_pY527	STAT3_pY705	TAZ_pS89	YAP_pS127	YB-1_PS102
0	1.892965376	3.056887391	0.961520585	0.69326394	2.477532001	2.778352313	0.654230708	0.653561923	1.031635903	0.85237249	0.595164882	9.812477443	1.385876681	1.118407487	3.324517874	2.024682406	10.70531415	2.372421943	0.387891059	1.00251906	1.988070001	0.85439212	0.500118245	1.489285406	0.530764787	0.986477269	1.187165193	0.345010779	0.349478362	2.647036853	5.825304045	0.223718415	0.794092177	1.910524108	4.43388896	4.312067568	0.815376999	0.5285128	0.564012239	1.967858672	5.128496304	0.31387691	1.802265207	2.275647605	0.683816986
0	1.781412707	2.868723013	0.586635007	0.556526831	1.448306836	4.130736045	0.672260972	0.632810771	0.898526966	0.826636692	0.596571338	14.50929209	1.61214936	1.198045615	2.933014941	1.745542009	12.30483732	2.379131349	0.353560215	0.720318231	1.582048684	0.686998997	0.528536009	1.299529747	0.567460411	1.112973713	1.004480579	0.293508142	0.299563133	2.810735557	6.66716826	0.212182714	0.692598456	1.596378584	5.196177201	5.046153325	0.698913129	0.437644132	0.571954322	2.309211417	3.790635368	0.301884222	1.672721554	2.803560935	0.647991103
0	2.486319936	3.907619061	0.675038028	0.640494942	1.991125518	4.526370349	0.669067218	0.616259956	0.864469296	0.807599665	0.618208391	13.64861293	1.693682862	1.245479222	3.84162291	1.822400178	15.12730163	2.808874448	0.314850595	0.853292177	2.468915638	0.650053526	0.512015835	1.637448003	0.508740103	1.025209549	1.142377611	0.265846291	0.303739708	3.440560101	9.062096762	0.172410984	0.720871665	1.773890728	7.538786042	6.204874279	0.677726955	0.410985039	0.61962662	2.129025931	4.824345631	0.274353813	1.954419266	3.046155229	0.523707162
0	1.904642061	3.311961511	0.752830391	0.719437676	1.535613654	4.476590708	0.57873842	0.606954964	0.910710316	0.755951282	0.613962773	14.99765388	1.598003425	1.268177716	3.428378229	1.97264957	12.25852344	2.335021281	0.324350579	0.778081905	1.655107977	0.755821542	0.486238446	1.342383419	0.484765133	1.026593861	1.034663837	0.305601773	0.288534773	3.385898351	4.894803969	0.236763097	0.656398929	1.907318605	5.1665569	5.077912949	0.680288598	0.507235462	0.697932503	2.617739408	5.203832425	0.290371046	1.614080632	2.988309833	0.593305882
0	1.866549252	3.335127513	0.683488918	0.69704113	1.357681649	3.915178771	0.633692529	0.5838414	0.878405806	0.791520023	0.582562835	15.22996276	1.417432534	1.206162787	3.082699025	1.844056924	12.37394642	2.1905217	0.317161524	0.780405204	1.588539796	0.810352808	0.569510941	1.310455562	0.509035043	1.005060946	1.054466947	0.337230986	0.289524629	2.935293859	9.365514488	0.224099049	0.699998104	1.715196373	4.899683876	5.068434201	0.72193089	0.589027421	0.783350629	2.173645424	4.609046855	0.297165382	2.01241582	2.219574742	0.604028527
0	2.102672754	3.027887265	1.051694631	0.625861567	2.171686871	3.250810607	0.671203353	0.644049621	1.002187184	0.829934143	0.589400355	8.323635889	1.385419627	1.146591845	2.982770493	1.850701148	10.9404339	2.308634007	0.387714239	0.938747027	2.105979313	0.83783698	0.460336583	1.463111857	0.57257506	1.000821633	1.131211168	0.322260483	0.333457964	2.529286045	7.749291144	0.22824283	0.788162404	1.8798597	4.141630699	4.217390428	0.751066092	0.455283876	0.520427526	1.815729105	4.486550514	0.306403488	1.876187827	2.171869008	0.670589856
5	1.955980809	3.531353399	0.747267052	0.804275816	1.298296036	4.201494842	0.757209036	0.631241576	1.289220057	0.833345842	0.621847237	5.103265712	1.228040006	1.366134521	3.267470702	2.004775001	5.910982695	1.937032005	0.367766474	1.603185704	3.076204546	1.024938476	0.601948673	1.347536103	0.527738255	0.967694591	0.964717921	0.469854579	0.441577111	2.861777262	5.883377198	0.220507138	0.788749064	2.490936947	3.915315832	5.405613079	0.896543065	0.762718484	0.655326577	1.638532599	5.03088439	0.30265911	1.715363419	2.185663026	0.638201825
15	1.825313919	3.190128459	0.837343842	0.662354224	1.275447887	3.669976816	0.789867725	0.650859005	1.318692529	0.845026494	0.631479012	5.572059964	1.308884863	1.389055264	2.695495376	1.74736338	7.143819153	2.076504237	0.376203831	0.854744651	1.867696001	1.196371972	0.539352976	1.21433703	0.590465352	0.989701723	0.929119062	0.451889234	0.485769335	2.700665607	3.417654175	0.265643377	0.863188511	2.146887333	3.271642464	5.007010602	1.001372844	0.922837093	0.669060284	1.765995352	4.934608288	0.313741195	1.593788152	2.290551469	0.67242711
30	2.744296779	4.4652184	0.769021384	0.634215974	1.866933919	4.402499135	0.739352101	0.559440388	1.003142384	0.769526516	0.560095353	9.800933167	1.353878164	1.322080753	3.432260938	1.997349816	10.07533731	2.24201361	0.307196193	0.927295624	2.456782488	0.898657798	0.54589517	1.478097097	0.469368683	0.948950714	0.931758154	0.463377787	0.371413016	2.988214434	6.15652232	0.189186428	0.667660605	2.302774048	4.811475341	5.712575693	0.848280665	1.03223188	0.81693775	2.145439701	5.327150435	0.286106719	1.715025876	2.873075194	0.629052934
60	2.206009796	3.390568672	0.673506792	0.650164767	1.332068402	4.294872842	0.669337396	0.58557522	0.978654418	0.78277932	0.547881805	13.72866761	1.422829304	1.158859537	2.999946614	1.922583173	10.75031465	2.283205655	0.312117029	0.633605415	1.654314803	0.93278688	0.541299784	1.267364187	0.522256255	0.919967948	0.908711434	0.474953963	0.369381636	2.859395809	5.226986054	0.189992949	0.67867479	2.120103941	4.187420621	5.484225926	0.878121766	0.867194657	0.769471474	2.368109101	5.082072116	0.290759817	1.697206004	2.685805951	0.672439065
120	2.16539982	3.80977458	0.663136319	0.966138969	1.990804843	5.13916371	0.649008052	0.700657989	1.215285151	0.75770919	0.65844912	18.85196687	1.417432534	1.355609658	3.115031794	1.895665854	14.90459216	2.251486357	0.365864446	0.54718397	1.395292408	0.928395859	0.537058942	1.288922264	0.551411444	1.102272751	0.787862947	0.425144849	0.332823926	3.112009491	0.661081768	0.261822575	0.787715364	2.179753285	4.49129481	6.345147496	1.013895541	0.753493024	0.585136443	2.614274586	7.02607715	0.344509819	0.907821537	2.712378946	0.706778349
240	2.038294377	3.718685116	0.845559491	1.147289619	2.377815916	6.420449108	0.539485005	0.608804974	1.321149593	0.817291181	0.715110328	16.9134442	1.473431933	1.430395324	3.581970789	2.084478623	15.27645486	2.490744199	0.407974687	0.589603573	1.43143208	1.015667962	0.548808507	1.317329511	0.553980402	1.014449423	0.786871162	0.48924381	0.325669271	2.839091125	0.611620506	0.239880093	0.793545219	2.096463241	4.839667022	5.709897331	1.152040155	0.991181735	0.677732869	2.756496127	6.679047059	0.356125518	0.700314015	2.734681755	0.692375491
