Time	EIF4EBP1_pS65	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PRKCA_pS657	AKT1S1_pT246	RB1_pS807_S811	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	0.543110773	0.198292413	0.057413935	0.329246205	1.427929168	0.447329206	0.357521325	0.426025251	0.501010825	0.243831328	0.192500667	0.084580865	0.402082821	0.110316559	0.90529416	0.483058661	0.898779612	0.919603453	1.427203057	0.20907462	0.371290589	0.258577772	0.386714186	0.480182106	0.628234056	0.427164761	0.214743219	0.223216699	0.651010165	1.023503887	0.19439256	1.080030432	2.542902979	0.307161869	0.155424104	0.089810386	1.152241648	0.186040346	0.904270875	0.395463291	0.582244238
0	0.53291274	0.172082032	0.052214886	0.339635751	1.352331407	0.485115365	0.403559816	0.486478784	0.543090849	0.248421918	0.212061974	0.078409555	0.443162355	0.121954188	0.828695405	0.517993616	0.927531529	0.916784647	1.351665508	0.202909224	0.32995081	0.260993832	0.369554878	0.506763421	0.623856675	0.494981075	0.214930389	0.227439756	0.657374307	1.015693694	0.207581872	1.038887726	1.830142277	0.271429379	0.120141365	0.089263327	1.072514936	0.195005869	0.65030509	0.43335002	0.587136076
0	0.564420642	0.150438199	0.050659528	0.333052346	1.345815201	0.429718683	0.392064512	0.461590788	0.476508928	0.228492598	0.206861227	0.079439853	0.424792877	0.128489099	0.771725669	0.48032161	0.925516519	0.859590809	1.422162231	0.188424675	0.317006325	0.256672238	0.312241516	0.497276321	0.600081467	0.46320675	0.201950625	0.208211632	0.632611993	1.009002549	0.208573711	1.032097322	1.755779366	0.261047587	0.110573403	0.081109308	1.113964974	0.184698734	0.663262866	0.441752735	0.585080903
0	0.510289032	0.174384853	0.052493646	0.427300407	1.452658879	0.438457193	0.391331053	0.465470332	0.470461506	0.239521351	0.198833272	0.084311073	0.424212331	0.115468533	0.704456061	0.479108534	0.898748459	0.900162933	1.275169151	0.193258164	0.377126069	0.290009341	0.314577999	0.461474893	0.615129642	0.4652891	0.199226144	0.180701018	0.645422297	1.069204049	0.197797727	1.036837057	1.820422379	0.223558792	0.089006908	0.087070101	1.144790265	0.185508132	0.696546298	0.373256765	0.517688523
0	0.512350316	0.166841342	0.0535671	0.411815257	1.670100909	0.450293498	0.395386609	0.456130061	0.456929476	0.222014446	0.193543649	0.07804189	0.416419034	0.113896319	0.777224706	0.50049313	0.822826726	0.824085184	1.357221335	0.196284408	0.342175498	0.27713005	0.284294471	0.4851325	0.620934537	0.451665254	0.182344028	0.183349909	0.621025211	1.185628771	0.195316658	0.99853442	1.927120132	0.199525446	0.094160817	0.079252703	1.096132192	0.187571644	0.687937297	0.312104968	0.494544738
0	0.566246158	0.18778038	0.056668645	0.36604968	1.377458243	0.487699689	0.373348621	0.451736686	0.519472119	0.249260676	0.193941092	0.080384761	0.40065539	0.096650533	0.924506621	0.468683509	0.813336118	0.912944999	1.260055156	0.22475151	0.368065881	0.261499445	0.35710884	0.527598621	0.641097627	0.422839372	0.221979375	0.238751727	0.64438725	1.05277698	0.189814273	1.145796797	2.380818426	0.264295587	0.143270678	0.088413751	1.082267601	0.19663911	0.842688812	0.388236953	0.580631417
5	0.578876738	0.210600736	0.103696453	0.483315494	1.475223708	0.663402467	0.421361966	0.467397531	0.730330743	0.264151228	0.215497758	0.086549015	0.402140458	0.110198389	1.24846888	0.469457227	1.560345908	1.536022639	1.290496948	0.222218544	0.790572467	0.590470423	0.513819452	0.437640328	0.627929137	0.415322147	0.224769543	0.326794524	0.932013477	1.102812278	0.204661694	1.271402418	2.581033434	0.728486749	0.145225372	0.091682252	1.222888903	0.186908075	0.803038334	0.345645292	0.665450679
15	0.836637046	0.319045894	0.176211809	0.7640749	1.942839497	0.625233477	0.418098685	0.38824337	0.616016144	0.217353736	0.168141504	0.156443722	0.375925399	0.109610098	0.823043332	0.424808057	1.548579589	1.746020182	1.507210329	0.204125543	0.589898933	0.464923617	0.521907382	0.548558074	0.553693022	0.3539847	0.245765166	1.003808393	0.907589748	1.202523734	0.226986849	1.68591532	3.080867681	2.196378556	0.556587126	0.091201976	1.848256492	0.198545125	0.706267175	0.635640896	0.770473185
30	0.648822578	0.1542516	0.111205553	0.456225382	1.235161367	0.759476385	0.556564272	0.451299169	0.665302114	0.228623652	0.203643783	0.083208759	0.392071101	0.118872487	0.97506482	0.441042021	1.399866397	1.429681249	1.426591492	0.206087819	0.64048061	0.417356451	0.439437404	0.45897569	0.616328202	0.437138154	0.202679277	0.764887136	0.962933424	0.996306998	0.194638474	1.407996148	3.003188893	1.140854411	0.341434561	0.080230949	1.128833735	0.196366521	0.791244445	0.389349838	0.891709628
60	0.618781094	0.232770401	0.086180127	0.353352807	1.678295791	0.749409117	0.499391042	0.464683012	0.596205222	0.225609265	0.21345739	0.086414693	0.417248105	0.118051081	0.811628299	0.410227699	1.284071139	1.41605375	1.146946689	0.208215621	0.497341538	0.331680661	0.570296758	0.508024303	0.600314247	0.466903028	0.195634015	1.256917524	0.830530549	0.961500714	0.225579274	1.315447549	2.45935709	1.765648584	0.624753325	0.096179757	1.206354237	0.206953612	0.637313366	0.394578174	0.766489361
120	0.611388576	0.227286642	0.131476895	0.474899972	1.54566117	0.800976062	0.599834046	0.44054962	0.943423307	0.230022818	0.215115577	0.087139975	0.401409328	0.130638761	0.813440729	0.416828243	1.52921869	1.573258406	1.233868103	0.197372679	0.540888669	0.437511545	0.543130367	0.604891873	0.55981852	0.455090544	0.171050071	1.755250886	0.844835734	1.07701511	0.234240434	1.421923394	3.149061996	4.555814568	0.960588792	0.095893673	1.374474248	0.203249164	0.360240305	0.354698764	0.945442078
240	0.667056985	0.207043779	0.127311097	0.370739323	1.484952668	0.73868208	0.516405179	0.450512184	0.854918256	0.216090154	0.210908382	0.085033973	0.410529724	0.126779115	0.815086635	0.418494543	1.339611982	1.440895097	1.172670029	0.209780987	0.447511064	0.378518647	0.572623715	0.781365286	0.542892824	0.460614043	0.17139947	1.446220578	0.782497792	1.06698074	0.226870029	1.244077502	3.488026254	3.270137187	0.939256411	0.094021293	1.342187426	0.217860989	0.42282292	0.347013211	0.847945942
