Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	ESR1_pS118	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	3.389939642	8.656508734	0.265591941	1.605166951	2.554841353	0.814471869	1.284494437	0.916034097	1.493665908	1.052934801	1.00516218	0.281009909	1.291135605	1.194375075	2.873178128	1.657322861	0.620130755	0.726556775	0.787497369	0.389851664	0.130116518	0.54233367	0.306795455	1.383013376	1.091136081	0.686322124	1.223909203	0.205916477	1.08081861	1.052509459	1.314844226	2.971740094	0.459344025	1.238976935	7.486985868	0.834173199	1.024658196	0.396439704	0.253863874	0.613845077	1.387667922	0.871813667	0.794695693	6.388349837	1.695510019
0	4.062355569	8.332411839	0.599926494	1.646240794	1.897012234	1.431022154	1.222681148	0.979526893	1.689181853	1.134151514	1.154932327	0.299883454	1.248568918	1.021989096	3.192489797	1.947154437	0.580457284	0.768891267	0.818148817	0.304057412	0.132767789	0.790446307	0.306146531	1.169032577	1.232794998	0.682372037	1.222861328	0.320185038	1.043361733	1.00422009	1.399550404	3.636341972	0.466726314	1.511055872	6.842530224	0.816212012	1.17879398	0.775654793	0.435734263	0.654903905	1.511552401	0.87039123	1.253081288	4.314509718	1.37556863
0	4.324738407	5.19659213	0.565014392	1.648274575	2.251112466	1.274383751	1.200636638	0.982513802	1.773019086	1.388907761	1.433000586	0.285492546	1.23228856	1.172939272	3.299829248	2.044159595	0.650612778	0.896548207	0.973428274	0.366550254	0.148094242	0.792750845	0.30734038	1.317783876	1.387406879	0.770402117	1.428273645	0.352008894	1.084420122	1.024819677	1.660394038	2.76241885	0.45373932	1.677875103	5.078238152	0.869948427	1.343405696	0.987386925	0.496776002	0.695729725	1.49571208	1.019279383	0.617791618	4.543877304	1.755193387
0	6.315138569	7.843506913	0.559698869	1.42626988	2.411908388	1.383047632	1.228954171	0.930014669	1.611580892	1.324408661	1.344216483	0.254629998	1.169119441	1.186542009	3.319856964	1.910952682	0.679206139	0.865793283	0.89976778	0.333196245	0.1422225	0.69312625	0.28162477	1.200945789	1.356513223	0.74326397	1.420826877	0.375368122	1.086293941	0.940224194	1.551854878	3.362123327	0.481597787	1.568507778	6.896336836	0.881664967	1.321892945	0.850212015	0.414206251	0.623455508	1.604485169	0.915277658	0.629775551	4.309716873	1.485065903
0	3.246399636	5.034677574	0.549538173	1.67494178	2.17163	1.443924557	1.27595604	1.016254442	1.745626699	1.18113981	1.165090192	0.299224707	1.266989951	1.192986628	3.478794365	2.063603586	0.627036221	0.906471981	0.992523853	0.383320373	0.133922824	0.816596362	0.330293852	1.215522245	1.252834191	0.698255637	1.370147291	0.340600928	1.060805753	1.045843406	1.194298925	3.52438383	0.488170789	1.50979511	4.421742353	0.91916411	1.260807847	0.859868483	0.51093379	0.670712399	1.665876123	0.891220692	1.216957243	3.985059223	1.560022874
5	5.024390121	11.52927483	0.295452533	2.272343007	2.583031217	0.975055501	1.249242013	0.946143417	1.681467264	1.181718368	1.010773718	0.235033072	1.295412463	1.183925448	4.525795133	2.433566137	0.516260069	0.829854177	0.667380327	0.359401649	0.143450744	0.755882714	0.239143904	1.349870097	1.22270131	0.581302878	1.047843293	0.420068148	1.056651827	1.070734578	1.168815129	5.125970384	0.423853088	1.409085827	8.568467351	0.727898493	1.451914874	1.32841634	0.62048375	0.563365209	1.547553818	0.913180483	1.129065024	6.541953915	1.555196416
15	4.605809156	9.612428978	0.37187634	2.065186626	2.534145402	1.12400571	1.176311757	0.945049354	2.038716804	1.252539654	0.928534674	0.225271133	1.205780852	1.093423505	4.08169427	2.452826058	0.573628477	0.818827757	0.651441609	0.349469093	0.15776476	0.932039752	0.277448715	1.12121735	1.292957765	0.588462239	0.990946724	0.416173211	0.993616619	0.978155476	0.942884964	4.139479227	0.442628	1.455333404	7.724687978	0.742443204	1.606293798	1.518632508	0.749376571	0.664968017	1.618492255	0.960329664	1.207130679	5.130443461	1.556372484
30	5.207403674	8.347284389	0.302007371	2.516328802	2.568453015	1.047550953	1.218035085	0.899673516	1.68120324	1.064924531	0.897711081	0.242168435	1.266262723	1.164275882	3.870495994	2.361416777	0.566825012	0.853469756	0.729194811	0.41203657	0.158666554	0.843527641	0.256522328	1.312994892	1.259095166	0.614312266	1.016425243	0.439998514	1.047333853	0.992699501	1.801440407	3.76233863	0.44324724	1.494210792	8.091777978	0.84232464	1.485286434	1.425366384	0.816829998	0.614829786	1.506121283	0.92229141	1.147008567	4.855467723	1.535855483
60	5.813242582	9.181491603	0.295239288	2.808565035	2.544072836	1.263997294	1.230914709	0.964452986	1.745708247	1.027238675	1.059030957	0.239632663	1.309754827	1.178304059	4.140509834	2.443876312	0.517007753	0.873939281	0.686392765	0.378751213	0.135600069	0.868083336	0.290469221	1.2712197	1.100600441	0.597571409	0.999744973	0.443514761	0.992724645	1.007774113	1.152779384	4.357268376	0.454787004	1.410693088	7.674348605	0.770979546	1.578839202	1.834457351	0.770003495	0.632677673	1.522074105	0.849676505	1.018394843	5.410971972	1.660927968
120	3.915983037	6.790522048	0.501058052	2.292905639	2.222698113	1.5165104	1.228745219	1.046800661	2.06713077	1.045951212	0.969732754	0.269509535	1.286868812	1.189768437	3.772221293	2.157960834	0.566771844	0.886231232	0.761557709	0.329098479	0.132897498	0.95741361	0.276727944	1.25004378	1.06236784	0.602389454	1.081348074	0.486527174	1.067212771	1.073629949	0.329049995	4.224846656	0.459337949	1.511726212	6.821527263	0.785920269	1.933717476	2.072986075	0.670349877	0.698613299	1.747876834	0.893950401	0.63917292	4.685788952	1.575207153
240	4.477409568	9.096293652	0.374625844	2.51414946	2.351990622	1.493428738	1.149617625	1.017784573	1.703719148	1.098113024	1.133704797	0.275771918	1.368980732	1.19723829	3.702171624	2.126850283	0.538810955	0.882263979	0.767653378	0.33142333	0.128104894	1.000498211	0.272066408	1.312605864	1.010996321	0.5864149	0.995503756	0.476256172	1.13259531	1.014399062	0.3384233	4.716337186	0.454253795	1.518902874	8.00934992	0.748340337	1.810615762	1.529804188	0.664275464	0.628550031	1.851549588	0.890388317	0.960000035	4.619504091	1.502245277
