Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.45737383	2.708360479	0.476928465	0.593570633	2.015536211	2.071975533	0.936666968	0.260785706	0.725733391	1.192197092	1.148172834	1.098207995	0.459872669	1.39175402	0.230514834	1.008469064	1.032539101	2.410097603	2.009550597	1.015093366	0.506806211	0.401933933	0.575996749	1.182840496	0.881530343	0.257433618	0.829640669	0.588174132	0.826538016	0.836352649	0.208625042	0.370853872	2.457323277	2.786928634	0.392845358	1.019644571	2.566901153	5.700994504	2.474588691	0.986521991	0.163051703	0.125027572	1.148586087	2.307004765	0.591723098	1.508975527	3.890816846	0.803346895
15	1.446712786	2.553031762	0.52814994	0.792939238	2.247903438	2.118049379	0.904609895	0.254618118	0.778519065	1.265040409	1.139969376	1.077148641	0.450777914	1.359571719	0.22698138	1.050178685	1.082042116	2.544651031	2.198612166	1.034840545	0.533388	0.366965734	0.671019245	1.371534979	0.953003603	0.265004096	0.803140716	0.603540171	0.803628994	0.795157077	0.202889407	0.394358707	2.288693034	2.299174775	0.404740947	1.062176199	2.601024784	5.940050819	2.62827939	1.080079013	0.159264119	0.115874145	1.321492305	2.312606905	0.560743956	1.432933505	3.945149297	0.82941101
30	1.374226619	2.751827666	0.683909851	0.97756934	2.664387444	2.152504079	0.966602827	0.263636895	0.757352856	1.427905579	1.129549605	1.13563512	0.466106534	1.357067482	0.23406661	1.059764279	1.094198518	2.566841005	2.264204592	0.998389648	0.516055069	0.373262975	0.813080162	1.61354255	0.941999142	0.27417057	0.940580932	0.72334941	0.812083411	0.789202072	0.202939721	0.400837805	2.312209475	0.917651178	0.417210099	1.01156582	2.50071916	5.866392737	2.569063968	1.063203687	0.198686669	0.129219155	1.649817901	2.355186714	0.565125053	1.158662126	3.541622142	0.832468378
60	1.510724848	3.038940872	0.534638479	0.861965109	2.494289408	1.742850959	1.050137332	0.262536573	0.713259196	1.309789621	1.136172145	0.962457627	0.501119329	1.410185129	0.228324729	0.928297864	1.197261044	2.490378413	2.267203472	0.999529995	0.475193366	0.371910125	0.891910857	1.964673037	0.776152497	0.242436493	0.972552446	0.584953004	0.869076424	0.949932917	0.214954805	0.380337743	2.327493164	3.375780793	0.34470665	0.887922527	2.06911189	6.82074149	2.031508107	0.93691931	0.165634986	0.106767436	1.316688388	1.841619996	0.507976442	1.389699168	4.483080161	0.847940324
120	1.54530497	2.322018798	0.527898485	1.486503587	2.616960525	2.039821981	0.992505617	0.254366624	0.785256815	1.448443059	1.060799757	1.089631982	0.575263788	1.462274057	0.268998225	0.945988539	1.090705936	2.687610558	2.36059514	0.987778805	0.50265404	0.383226026	0.532677715	1.108448161	0.94723201	0.277841606	0.938070373	0.680682827	0.864957645	0.874447205	0.282182807	0.392347542	2.228077058	0.837520995	0.427121334	0.996402678	2.567674542	5.315319631	2.640551974	1.405774661	0.234319579	0.153906025	1.340479385	2.437201906	0.491340166	0.958684435	3.461105232	0.830352883
240	1.956925701	2.925759341	0.473881387	1.863577052	3.466419903	2.824286138	0.927003201	0.243462654	0.717619443	1.537909055	0.922237934	1.047527861	0.562730756	1.476490453	0.257189234	0.87587927	1.014818173	3.326943047	2.657691756	1.149353565	0.477813105	0.351404743	0.515671168	1.163450502	0.828243987	0.225546993	0.906488305	0.642233031	0.799529938	0.900421151	0.242442602	0.352632591	2.908006239	0.708949667	0.393599076	0.879876259	2.719614916	7.255235005	3.347993519	1.259955569	0.205851106	0.126724814	1.493489066	3.138201928	0.457390708	0.781385248	4.299311192	0.729359989
