Time	4EBP1_pS65	4EBP1_pT37_pT46	ACC_pS79	AKT_pS473	AKT_pT308	AMPK_pT172	BAD_pS112	c-Met_pY1235	c-Raf_pS338	CHK1_pS345	CHK2_pT68	EGFR_pY1068	EGFR_pY1173	ER-alpha_pS118	GSK3-alpha-beta_pS21_S9	GSK3-alpha-beta_pS9	HER2_pY1248	HER3_pY1298	JNK_pT183_pT185	MAPK_pT202_Y204	MEK1_pS217_S221	mTOR_pS2448	NDRG1_pT346	NF-kB-p65_pS536	p27_pT157	p27_pT198	p38_pT180_Y182	p70S6K_pT389	p90RSK_pT359_S363	PDK1_pS241	PEA15_pS116	PKC-alpha_pS657	PKC-delta	PKC-pan-betaII_pS660	PRAS40_pT246	Rb_pS807_S811	Rictor_pT1135	S6_pS235_S236	S6_pS240_S244	Src_pY416	Src_pY527	STAT3_pY705	TAZ_pS89	YAP_pS127	YB-1_PS102
0	1.892965376	3.056887391	0.961520585	0.69326394	2.477532001	2.778352313	0.654230708	0.653561923	1.031635903	0.85237249	0.595164882	9.812477443	1.385876681	1.118407487	3.324517874	2.024682406	10.70531415	2.372421943	0.387891059	1.00251906	1.988070001	0.85439212	0.500118245	1.489285406	0.530764787	0.986477269	1.187165193	0.345010779	0.349478362	2.647036853	5.825304045	0.223718415	0.794092177	1.910524108	4.43388896	4.312067568	0.815376999	0.5285128	0.564012239	1.967858672	5.128496304	0.31387691	1.802265207	2.275647605	0.683816986
0	1.781412707	2.868723013	0.586635007	0.556526831	1.448306836	4.130736045	0.672260972	0.632810771	0.898526966	0.826636692	0.596571338	14.50929209	1.61214936	1.198045615	2.933014941	1.745542009	12.30483732	2.379131349	0.353560215	0.720318231	1.582048684	0.686998997	0.528536009	1.299529747	0.567460411	1.112973713	1.004480579	0.293508142	0.299563133	2.810735557	6.66716826	0.212182714	0.692598456	1.596378584	5.196177201	5.046153325	0.698913129	0.437644132	0.571954322	2.309211417	3.790635368	0.301884222	1.672721554	2.803560935	0.647991103
0	2.486319936	3.907619061	0.675038028	0.640494942	1.991125518	4.526370349	0.669067218	0.616259956	0.864469296	0.807599665	0.618208391	13.64861293	1.693682862	1.245479222	3.84162291	1.822400178	15.12730163	2.808874448	0.314850595	0.853292177	2.468915638	0.650053526	0.512015835	1.637448003	0.508740103	1.025209549	1.142377611	0.265846291	0.303739708	3.440560101	9.062096762	0.172410984	0.720871665	1.773890728	7.538786042	6.204874279	0.677726955	0.410985039	0.61962662	2.129025931	4.824345631	0.274353813	1.954419266	3.046155229	0.523707162
0	1.904642061	3.311961511	0.752830391	0.719437676	1.535613654	4.476590708	0.57873842	0.606954964	0.910710316	0.755951282	0.613962773	14.99765388	1.598003425	1.268177716	3.428378229	1.97264957	12.25852344	2.335021281	0.324350579	0.778081905	1.655107977	0.755821542	0.486238446	1.342383419	0.484765133	1.026593861	1.034663837	0.305601773	0.288534773	3.385898351	4.894803969	0.236763097	0.656398929	1.907318605	5.1665569	5.077912949	0.680288598	0.507235462	0.697932503	2.617739408	5.203832425	0.290371046	1.614080632	2.988309833	0.593305882
0	1.866549252	3.335127513	0.683488918	0.69704113	1.357681649	3.915178771	0.633692529	0.5838414	0.878405806	0.791520023	0.582562835	15.22996276	1.417432534	1.206162787	3.082699025	1.844056924	12.37394642	2.1905217	0.317161524	0.780405204	1.588539796	0.810352808	0.569510941	1.310455562	0.509035043	1.005060946	1.054466947	0.337230986	0.289524629	2.935293859	9.365514488	0.224099049	0.699998104	1.715196373	4.899683876	5.068434201	0.72193089	0.589027421	0.783350629	2.173645424	4.609046855	0.297165382	2.01241582	2.219574742	0.604028527
0	2.102672754	3.027887265	1.051694631	0.625861567	2.171686871	3.250810607	0.671203353	0.644049621	1.002187184	0.829934143	0.589400355	8.323635889	1.385419627	1.146591845	2.982770493	1.850701148	10.9404339	2.308634007	0.387714239	0.938747027	2.105979313	0.83783698	0.460336583	1.463111857	0.57257506	1.000821633	1.131211168	0.322260483	0.333457964	2.529286045	7.749291144	0.22824283	0.788162404	1.8798597	4.141630699	4.217390428	0.751066092	0.455283876	0.520427526	1.815729105	4.486550514	0.306403488	1.876187827	2.171869008	0.670589856
5	2.200543547	3.083476992	0.663011133	0.758167105	1.236567477	3.447366565	0.756789537	0.615887055	1.020449932	0.88511286	0.630597411	5.838618122	1.27255316	1.293117647	2.950249815	1.783559762	7.062124107	2.146722528	0.374976451	1.484365888	3.017598259	0.964620683	0.614781878	1.448621152	0.536119729	0.962263585	1.017795986	0.48525622	0.449738757	2.617659254	6.80518898	0.214106675	0.743123169	2.253476943	4.218768675	4.961104419	0.918737814	0.674696361	0.615433966	1.537118121	4.405730519	0.30554208	1.919180365	2.16069577	0.69096688
15	1.886383954	3.126936551	0.907873395	0.624881689	1.360918165	4.06400894	0.746721265	0.685275178	1.2451583	0.905672601	0.665959568	6.82602056	1.300369068	1.381310954	2.605702507	1.610660098	7.990232089	2.048769475	0.395693582	0.696287526	1.460141411	1.115823418	0.549929919	1.296350925	0.564756063	1.057346125	0.931526723	0.433132771	0.476306674	2.669523314	2.929068299	0.263997122	0.822932124	2.15548399	3.5187716	5.320323336	0.991684791	0.769946874	0.641619198	1.812387148	5.389671796	0.313867211	1.453127605	2.130488062	0.633579276
30	2.021714626	2.891111496	0.9377031	0.833952313	1.761878715	4.18280891	0.716001376	0.671232343	1.3257155	0.852757151	0.686940232	9.065480937	1.349146543	1.34390908	2.984776173	1.92792092	8.339393476	2.172816816	0.365598702	0.733018233	1.846784772	1.234363737	0.584694264	1.428752128	0.546913504	1.024332266	0.940403099	0.564158298	0.400271395	2.665263849	3.141858273	0.220748757	0.759171572	2.030222199	3.500627771	5.275731728	1.059375669	1.39682753	1.273600121	2.166162082	5.059122925	0.323273198	1.419814373	2.178316189	0.635961923
60	2.236194822	3.371095514	0.689216218	0.779815797	1.614366097	4.250636186	0.730233992	0.662339625	1.017556464	0.821116264	0.684660314	14.98648177	1.412592159	1.221838368	2.883691573	1.926681896	11.13154228	2.236228539	0.348398287	0.514342246	1.258176696	1.012281225	0.57109746	1.367431357	0.578190394	1.024049414	0.922495221	0.48052917	0.363151186	2.718041261	4.132758224	0.230759565	0.761598752	1.946426105	3.98272685	5.415654426	0.986657321	0.735677813	0.693003038	2.307861937	4.94309971	0.326158305	1.627751895	2.519543108	0.683251639
120	2.579841172	4.24131811	0.699308123	1.121259856	2.538412576	5.940089394	0.574566445	0.62481343	1.289325512	0.722084894	0.695131413	26.12953505	1.504932632	1.482591469	3.814746023	2.080848265	19.86773859	3.012134323	0.35345256	0.417732953	1.265578013	0.880231547	0.541046132	1.534907279	0.514536908	1.073433244	0.814806493	0.395196035	0.28293217	3.611341543	0.799133417	0.232773261	0.730868315	2.572460357	5.257976392	7.134912719	1.009605439	0.644330603	0.531445293	3.647685925	8.434904736	0.320973689	0.867753268	3.017784111	0.622311585
240	2.198474707	3.784952199	0.824780819	1.145125549	2.820712584	5.867380266	0.560205824	0.66514937	1.104508674	0.785091436	0.63498243	19.3061237	1.491993216	1.36624002	3.655275994	2.033732917	18.38521628	2.509103439	0.412328169	0.552958134	1.384980424	0.848827635	0.513921389	1.327301875	0.565857819	1.103328222	0.883289289	0.412719739	0.31218776	2.950802964	0.854744363	0.214368006	0.758766993	2.138941471	5.110802369	5.249670578	1.064754402	0.664817703	0.532999951	3.045368572	7.015248904	0.340318448	0.810286981	2.93872043	0.650986721
