Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.40057093	2.705023646	0.404777838	1.372577387	3.437334105	1.613672028	1.123927103	0.246939696	0.729167583	1.512525894	0.974682664	0.925574785	1.619481853	2.261002986	0.275376723	0.881700745	1.091520848	3.153127886	2.654028796	3.010862964	0.514720056	0.371291537	2.542389006	11.10717352	0.686749767	0.267725478	0.676602828	0.590013329	0.812722094	1.026574932	0.186292456	0.546580352	2.250258266	4.867195794	0.331618701	0.917281816	2.859893561	6.830704057	2.468202677	1.06975514	0.147528614	0.106451051	1.526838873	1.894831929	0.518669954	1.507672061	3.450909015	0.910252437
15	1.435234962	2.64148473	0.561845853	2.165256227	3.813521502	1.658594871	1.262932365	0.251783461	0.710183967	1.971464777	1.06194706	1.048669365	1.712968417	2.540456517	0.311888449	0.9356195	1.094958384	3.524065082	2.876408557	2.797227364	0.523065268	0.46547475	2.199532679	8.822904311	1.180910907	0.268366819	0.695323797	0.606974251	0.806275825	0.953357722	0.237206245	0.687001842	2.203931752	1.878608004	0.413383611	0.983696079	3.090227859	5.94017823	2.833133153	1.315647209	0.336728304	0.12348655	1.708326512	2.394750436	0.56469556	1.470150832	2.801498792	0.931541133
30	1.516143911	3.014904543	0.619610124	2.351346561	3.359188661	1.869408142	1.394339382	0.273590687	0.768721928	1.98384973	1.088768601	0.964316988	1.479304886	2.285812264	0.288705444	0.955663586	1.138398123	3.439518282	3.046367093	2.391828775	0.503544231	0.425356954	2.115763184	8.773272136	1.305189912	0.317847801	0.798940147	0.615024523	0.788882658	0.97393145	0.34099644	0.80146712	2.292126707	1.386191558	0.429563382	1.066959838	3.360671059	5.725851645	2.808574146	1.510198747	0.612946897	0.1998056	1.737022562	2.487914264	0.52810821	1.413649474	2.548595529	1.233991263
60	1.579717742	2.868179409	0.534529538	2.313985036	3.349772873	1.717954214	1.389476599	0.293355852	0.707506815	1.743505235	1.034247443	0.958270012	2.216589883	2.737990452	0.359853739	0.962878572	1.143888655	3.8267457	3.212055945	3.126157991	0.510008882	0.416319812	2.210378943	8.251035119	1.324505338	0.2130025	0.911065044	0.604829613	0.786977544	1.057580133	0.405986969	0.768653831	2.211362736	4.457587198	0.41001228	0.992777754	3.414724106	5.776234089	2.729275385	1.773823923	0.594121845	0.305224511	1.965728675	2.340822806	0.522007623	1.677812696	2.292257092	1.174933705
120	1.9008298	2.975115888	0.440960472	2.381497674	3.081432269	1.849096049	1.463551311	0.306828187	0.715838179	1.431339258	1.035271687	0.979543953	1.756580111	2.551444519	0.325353375	0.857903914	1.146540884	3.411143269	2.763983576	2.649322462	0.465898753	0.392515581	1.806202941	9.858459879	1.140032784	0.183125163	0.8904194	0.595175347	0.791929318	0.982871229	0.467713868	0.652906469	2.273551832	6.956589358	0.343355326	0.887102641	2.767148541	6.735732479	2.6598305	1.481527228	1.008637879	0.671339542	1.736891641	2.024335811	0.59423052	1.887859931	3.2012698	1.153927949
240	1.653911614	2.849187554	0.4841192	1.642959133	3.099736999	1.771319252	1.419686491	0.285327769	0.692813028	1.439185997	0.908224233	0.844648139	1.252051009	2.00727166	0.271030636	0.847501956	1.077006397	3.360581405	2.606285681	2.024301459	0.449175625	0.420111116	1.439304964	9.542243736	1.057544734	0.188294358	0.90063649	0.645915956	0.837097885	0.946424346	0.406974095	0.645931629	2.187376286	3.090149192	0.340449201	0.887800993	2.654003182	7.628027413	2.31272861	1.504940108	0.650339109	0.413201933	1.486185047	1.956037774	0.679782033	1.324827836	3.483536389	0.976312149
