YDR216W	YKL015W	1
YDR216W	YLR366W	1
YDR216W	YHL032C	1
YDR216W	YDL159WA	1
YDR216W	YBR226C	1
YDR216W	YAR050W	1
YDR216W	YDR084C	1
YDR216W	YDL117W	1
YDR216W	YFR007W	1
YDR216W	YKL197C	1
YDR216W	YOR056C	1
YDR216W	YBR227C	1
YDR216W	YDL119C	1
YDR216W	YJR140C	1
YDR216W	YMR303C	1
YDR216W	YJR141W	1
YDR216W	YDL073W	1
YDR216W	YOR057W	1
YDR216W	YOL086C	1
YDR216W	YHR155W	1
YDR216W	YBR228W	1
YDR216W	YDR071C	1
YDR216W	YHR028C	1
YDR216W	YDR210WD	1
YDR216W	YPR118W	1
YDR216W	YAL022C	1
YDR216W	YPL147W	1
YDR216W	YLR365W	1
YDR216W	YBR257W	1
YDR216W	YBR256C	1
YDR216W	YOR368W	1
YDR216W	YOL164WA	1
YKL015W	YGL181W	1
YKL015W	YGL254W	1
YKL015W	YMR019W	1
YKL015W	YMR017W	1
YKL015W	YOL154W	1
YKL015W	YAR050W	1
YKL015W	YHL035C	1
YKL015W	YDL050C	1
YKL015W	YNL268W	1
YKL015W	YLR126C	1
YKL015W	YKL176C	1
YKL015W	YKL175W	1
YKL015W	YLR212C	1
YKL015W	YNL270C	1
YKL015W	YBL064C	1
YKL015W	YGR257C	1
YKL015W	YNL114C	1
YKL015W	YLR311C	1
YKL015W	YGR107W	1
YKL015W	YOL155C	1
YKL015W	YDL024C	1
YKL015W	YMR041C	1
YKL015W	YBL063W	1
YKL015W	YLR312WA	1
YKL015W	YLR143W	1
YKL015W	YLR410WB	1
YGL181W	YDR223W	1
YGL181W	YKL005C	1
YGL181W	YAL067C	1
YGL181W	YDR282C	1
YGL181W	YAL065C	1
YGL181W	YKL219W	1
YGL181W	YGR027WA	1
YGL254W	YPL092W	1
YGL254W	YCL039W	1
YGL254W	YDL206W	1
YGL254W	YAL022C	1
YGL254W	YMR238W	1
YMR019W	YJL193W	1
YMR019W	YFR042W	1
YMR019W	YJL195C	1
