Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
7	9	12	(7, 12)	9.333333333333334	9.0	2.5166114784235836	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.4323369343254424	0.5080351728320195
13	13	9	(9, 13)	11.666666666666666	13.0	2.3094010767585034	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.4323369343254424	0.5080351728320195
10	18	10	(10, 18)	12.666666666666666	10.0	4.618802153517006	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	5	0	0	68	0.4323369343254424	0.5080351728320195
43	6	0	(0, 43)	16.333333333333332	6.0	23.28805129961142	('mara', 'soxr')	False												mara	soxr	0	5	0	0	68	0.4323369343254424	0.5080351728320195
21	7	21	(7, 21)	16.333333333333332	21.0	8.082903768654761	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.4323369343254424	0.5080351728320195
34	0	15	(0, 34)	16.333333333333332	15.0	17.039170558842745	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.4323369343254424	0.5080351728320195
9	35	6	(6, 35)	16.666666666666668	9.0	15.947831618540913	('soxr', 'flda')	False												soxr	flda	0	5	0	0	68	0.4323369343254424	0.5080351728320195
14	26	17	(14, 26)	19.0	17.0	6.244997998398398	('rob', 'fpr')	False												rob	fpr	0	5	0	0	68	0.4323369343254424	0.5080351728320195
0	1	58	(0, 58)	19.666666666666668	1.0	33.201405592735576	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.4323369343254424	0.5080351728320195
32	2	26	(2, 32)	20.0	26.0	15.874507866387544	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.4323369343254424	0.5080351728320195
41	14	8	(8, 41)	21.0	14.0	17.578395831246947	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	5	0	0	68	0.4323369343254424	0.5080351728320195
3	58	3	(3, 58)	21.333333333333332	3.0	31.75426480542942	('rob', 'pgi')	False												rob	pgi	0	5	0	0	68	0.4323369343254424	0.5080351728320195
27	36	2	(2, 36)	21.666666666666668	27.0	17.61628034896508	('rob', 'tolc')	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	5	0	0	68	0.4323369343254424	0.5080351728320195
