Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
1	19	4	(1, 19)	8.0	4.0	9.643650760992955	('soxr', 'flda')	False												soxr	flda	0	4	1	1	68	0.38306528850289984	0.4551243177683445
4	3	18	(3, 18)	8.333333333333334	4.0	8.386497083606084	('soxr', 'micf')	False												soxr	micf	0	4	1	1	68	0.38306528850289984	0.4551243177683445
17	1	14	(1, 17)	10.666666666666666	14.0	8.504900548115382	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	68	0.38306528850289984	0.4551243177683445
29	9	1	(1, 29)	13.0	9.0	14.422205101855956	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	68	0.38306528850289984	0.4551243177683445
3	2	36	(2, 36)	13.666666666666666	3.0	19.347695814575268	('soxr', 'ompn')	False												soxr	ompn	0	4	1	1	68	0.38306528850289984	0.4551243177683445
7	36	0	(0, 36)	14.333333333333334	7.0	19.08751773629388	('soxr', 'ydbk')	False												soxr	ydbk	0	4	1	1	68	0.38306528850289984	0.4551243177683445
11	0	39	(0, 39)	16.666666666666668	11.0	20.108041509140897	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	68	0.38306528850289984	0.4551243177683445
10	35	5	(5, 35)	16.666666666666668	10.0	16.072751268321593	('rob', 'pgi')	False												rob	pgi	0	4	1	1	68	0.38306528850289984	0.4551243177683445
8	30	16	(8, 30)	18.0	16.0	11.135528725660043	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	4	1	1	68	0.38306528850289984	0.4551243177683445
13	8	35	(8, 35)	18.666666666666668	13.0	14.364307617610162	('soxr', 'tolc')	False												soxr	tolc	0	4	1	1	68	0.38306528850289984	0.4551243177683445
21	27	12	(12, 27)	20.0	21.0	7.54983443527075	('soxs', 'aslb')	False												soxs	aslb	0	4	1	1	68	0.38306528850289984	0.4551243177683445
