Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	1	11	(0, 11)	4.0	1.0	6.082762530298219	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.4126217147223889	0.5098544572468164
7	7	22	(7, 22)	12.0	7.0	8.660254037844387	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.4126217147223889	0.5098544572468164
9	24	7	(7, 24)	13.333333333333334	9.0	9.291573243177568	('soxr', 'flda')	False												soxr	flda	0	5	0	0	68	0.4126217147223889	0.5098544572468164
6	25	10	(6, 25)	13.666666666666666	10.0	10.016652800877813	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	5	0	0	68	0.4126217147223889	0.5098544572468164
21	10	17	(10, 21)	16.0	17.0	5.5677643628300215	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.4126217147223889	0.5098544572468164
32	4	13	(4, 32)	16.333333333333332	13.0	14.29452109492771	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.4126217147223889	0.5098544572468164
34	0	18	(0, 34)	17.333333333333332	18.0	17.009801096230763	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.4126217147223889	0.5098544572468164
13	16	29	(13, 29)	19.333333333333332	16.0	8.504900548115383	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.4126217147223889	0.5098544572468164
25	22	15	(15, 25)	20.666666666666668	22.0	5.131601439446884	('soxr', 'nfo')	False												soxr	nfo	0	5	0	0	68	0.4126217147223889	0.5098544572468164
18	11	39	(11, 39)	22.666666666666668	18.0	14.571661996262929	('rob', 'soxs')	False												rob	soxs	0	5	0	0	68	0.4126217147223889	0.5098544572468164
10	21	37	(10, 37)	22.666666666666668	21.0	13.576941236277534	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	5	0	0	68	0.4126217147223889	0.5098544572468164
41	23	5	(5, 41)	23.0	23.0	18.0	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	5	0	0	68	0.4126217147223889	0.5098544572468164
23	48	1	(1, 48)	24.0	23.0	23.515952032609693	('rob', 'ynce')	False												rob	ynce	0	5	0	0	68	0.4126217147223889	0.5098544572468164
4	26	42	(4, 42)	24.0	26.0	19.078784028338912	('rob', 'soda')	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	5	0	0	68	0.4126217147223889	0.5098544572468164
14	17	48	(14, 48)	26.333333333333332	17.0	18.823743871327334	('rob', 'fpr')	False												rob	fpr	0	5	0	0	68	0.4126217147223889	0.5098544572468164
19	31	31	(19, 31)	27.0	31.0	6.928203230275509	('soxr', 'ydbk')	False												soxr	ydbk	0	5	0	0	68	0.4126217147223889	0.5098544572468164
24	36	24	(24, 36)	28.0	24.0	6.928203230275509	('mara', 'rimk')	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	5	0	0	68	0.4126217147223889	0.5098544572468164
3	51	40	(3, 51)	31.333333333333332	40.0	25.146238950056397	('rob', 'pgi')	False												rob	pgi	0	5	0	0	68	0.4126217147223889	0.5098544572468164
33	34	27	(27, 34)	31.333333333333332	33.0	3.7859388972001824	('rob', 'pqib')	False												rob	pqib	0	5	0	0	68	0.4126217147223889	0.5098544572468164
11	47	38	(11, 47)	32.0	38.0	18.734993995195193	('rob', 'riba')	False												rob	riba	0	5	0	0	68	0.4126217147223889	0.5098544572468164
31	45	25	(25, 45)	33.666666666666664	31.0	10.263202878893768	('mara', 'micf')	True	2076.0	('mara', 'micf')		[(0, 0.28685401113022346, 0.0009367220785197369), (10, 0.06984118436714061, 0.59593480200168369), (20, -0.01099926765920547, 0.93527869366895122), (30, 0.18696336077355824, 0.11847197330016465), (60, 0.29373827096507765, 0.097082478184571261), (90, 0.17759647783141835, 0.51052302085352319)]	['+']	mara	micf	mara	0.0	micf	0.0	mara	micf	0	5	0	0	68	0.4126217147223889	0.5098544572468164
48	19	36	(19, 48)	34.333333333333336	36.0	14.571661996262929	('soxr', 'tolc')	False												soxr	tolc	0	5	0	0	68	0.4126217147223889	0.5098544572468164
22	60	21	(21, 60)	34.333333333333336	22.0	22.233608194203057	('rob', 'zwf')	True	2694.0	('rob', 'zwf')	0.0	[(0, 0.4572823168823027, 4.5185054499940188e-08), (10, 0.29134221775369762, 0.023914909101933515), (20, 0.28549734117540393, 0.03133996561766253), (30, 0.17730627961709461, 0.13907652725598724), (60, 0.20129284684904125, 0.26131084219894513), (90, 0.0045500048341145134, 0.98665713008869471)]	['+']	rob	zwf	rob	0.0	zwf	0.0	rob	zwf	0	5	0	0	68	0.4126217147223889	0.5098544572468164
12	2	90	(2, 90)	34.666666666666664	12.0	48.18021724041241	('soxr', 'ygic')	False												soxr	ygic	0	5	0	0	68	0.4126217147223889	0.5098544572468164
45	27	35	(27, 45)	35.666666666666664	35.0	9.018499505645789	('soxs', 'acna')	True	2717.0	('soxs', 'acna')		[(0, 0.36100355238304244, 2.4483053911892578e-05), (10, -0.051332200679384654, 0.69689876696286601), (20, -0.12258349730958788, 0.36365963952873892), (30, 0.2486163164341488, 0.036560198156789132), (60, 0.13919230585780173, 0.43979479826277434), (90, -0.017206717141056649, 0.94956915222549876)]	['+']	soxs	acna	soxs	0.0	acna	0.0	soxs	acna	0	5	0	0	68	0.4126217147223889	0.5098544572468164
43	3	61	(3, 61)	35.666666666666664	43.0	29.687258770949757	('mara', 'soxr')	False												mara	soxr	0	5	0	0	68	0.4126217147223889	0.5098544572468164
17	43	49	(17, 49)	36.333333333333336	43.0	17.009801096230767	('soxs', 'ydbk')	True	2741.0	('soxs', 'ydbk')		[(0, 0.17162240846534765, 0.050889673387659443), (10, 0.063347759352108346, 0.63062245748772461), (20, -0.041324652410810542, 0.76020425351604204), (30, 0.10897280551577454, 0.36566636179427225), (60, -0.39494222251470334, 0.022926961313253308), (90, -0.42011851686319118, 0.10519650806481082)]	['+']	soxs	ydbk	soxs	0.0	ydbk	0.0	soxs	ydbk	0	5	0	0	68	0.4126217147223889	0.5098544572468164
29	15	68	(15, 68)	37.333333333333336	29.0	27.465129406819354	('soxr', 'zwf')	False												soxr	zwf	0	5	0	0	68	0.4126217147223889	0.5098544572468164
