Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	4	13	(0, 13)	5.666666666666667	4.0	6.658328118479393	('soxr', 'ompn')	False												soxr	ompn	0	4	0	1	68	0.3986947699694386	0.48089751364463323
11	5	6	(5, 11)	7.333333333333333	6.0	3.2145502536643185	('soxr', 'micf')	False												soxr	micf	0	4	0	1	68	0.3986947699694386	0.48089751364463323
16	13	3	(3, 16)	10.666666666666666	13.0	6.8068592855540455	('soxs', 'fumc')	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	4	0	1	68	0.3986947699694386	0.48089751364463323
14	6	18	(6, 18)	12.666666666666666	14.0	6.110100926607786	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	0	1	68	0.3986947699694386	0.48089751364463323
9	12	24	(9, 24)	15.0	12.0	7.937253933193772	('soxr', 'aslb')	False												soxr	aslb	0	4	0	1	68	0.3986947699694386	0.48089751364463323
23	17	9	(9, 23)	16.333333333333332	17.0	7.023769168568492	('soxr', 'nfo')	False												soxr	nfo	0	4	0	1	68	0.3986947699694386	0.48089751364463323
7	47	2	(2, 47)	18.666666666666668	7.0	24.664414311581236	('puta', 'poxb')	False												puta	poxb	0	4	0	1	68	0.3986947699694386	0.48089751364463323
24	22	14	(14, 24)	20.0	22.0	5.291502622129181	('soxs', 'ybjn')	True	2740.0	('soxs', 'ybjn')		[(0, 0.075579481408152432, 0.39275097469755016), (10, 0.41922325791441761, 0.00085608032597045815), (20, 0.24535340951845216, 0.06583167965783103), (30, 0.17677996005697047, 0.14027249018103616), (60, -0.2349074388388166, 0.18820400866484485), (90, 0.070354501479215778, 0.79570458143155209)]	['+']	soxs	ybjn	soxs	0.0	ybjn	0.0	soxs	ybjn	0	4	0	1	68	0.3986947699694386	0.48089751364463323
12	31	25	(12, 31)	22.666666666666668	25.0	9.71253485622231	('mara', 'poxb')	True	2079.0	('mara', 'poxb')		[(0, -0.29997676167910964, 0.0005254464169845897), (10, -0.020201263922607918, 0.87823880863854198), (20, 0.050054222519893804, 0.71156074841933503), (30, -0.17886778078625337, 0.1355734930750235), (60, -0.47813457448786711, 0.0048875378803674508), (90, -0.78873401721982961, 0.00028217941117145948)]	['+']	mara	poxb	mara	0.0	poxb	0.0	mara	poxb	0	4	0	1	68	0.3986947699694386	0.48089751364463323
30	27	15	(15, 30)	24.0	27.0	7.937253933193772	('rob', 'nfo')	True	2685.0	('rob', 'nfo')		[(0, 0.10668661084869006, 0.22700206109195417), (10, 0.1857898295728605, 0.15524229624038346), (20, 0.082419887039780884, 0.54218706071071243), (30, 0.17886352425716867, 0.13558295060207579), (60, 0.64507162727830292, 5.0615740934098339e-05), (90, 0.82895655798438683, 7.2126709070380638e-05)]	['+']	rob	nfo	rob	0.0	nfo	0.0	rob	nfo	0	4	0	1	68	0.3986947699694386	0.48089751364463323
