Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
3	0	24	(0, 24)	9.0	3.0	13.076696830622021	('soxr', 'ompn')	False												soxr	ompn	0	4	1	1	68	0.38774808242798925	0.4484536082474227
13	6	20	(6, 20)	13.0	13.0	7.0	('soxr', 'tolc')	False												soxr	tolc	0	4	1	1	68	0.38774808242798925	0.4484536082474227
1	13	29	(1, 29)	14.333333333333334	13.0	14.047538337136984	('soxr', 'flda')	False												soxr	flda	0	4	1	1	68	0.38774808242798925	0.4484536082474227
5	24	15	(5, 24)	14.666666666666666	15.0	9.504384952922168	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	4	1	1	68	0.38774808242798925	0.4484536082474227
8	27	9	(8, 27)	14.666666666666666	9.0	10.692676621563626	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	4	1	1	68	0.38774808242798925	0.4484536082474227
4	1	43	(1, 43)	16.0	4.0	23.430749027719962	('soxr', 'micf')	False												soxr	micf	0	4	1	1	68	0.38774808242798925	0.4484536082474227
10	39	14	(10, 39)	21.0	14.0	15.716233645501712	('rob', 'pgi')	False												rob	pgi	0	4	1	1	68	0.38774808242798925	0.4484536082474227
11	3	52	(3, 52)	22.0	11.0	26.28687885618983	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	68	0.38774808242798925	0.4484536082474227
17	2	49	(2, 49)	22.666666666666668	17.0	24.00694344004112	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	68	0.38774808242798925	0.4484536082474227
7	40	32	(7, 40)	26.333333333333332	32.0	17.21433511156714	('soxr', 'ydbk')	False												soxr	ydbk	0	4	1	1	68	0.38774808242798925	0.4484536082474227
40	30	12	(12, 40)	27.333333333333332	30.0	14.189197769195175	('soxs', 'fumc')	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	4	1	1	68	0.38774808242798925	0.4484536082474227
29	9	44	(9, 44)	27.333333333333332	29.0	17.559422921421234	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	68	0.38774808242798925	0.4484536082474227
21	34	27	(21, 34)	27.333333333333332	27.0	6.506407098647712	('soxs', 'aslb')	False												soxs	aslb	0	4	1	1	68	0.38774808242798925	0.4484536082474227
