Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
3	2	6	(2, 6)	3.6666666666666665	3.0	2.081665999466133	('soxr', 'ompn')	False												soxr	ompn	0	4	1	1	68	0.38931291859069567	0.4781685870224378
17	3	12	(3, 17)	10.666666666666666	12.0	7.094598884597588	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	68	0.38931291859069567	0.4781685870224378
1	12	20	(1, 20)	11.0	12.0	9.539392014169456	('soxr', 'flda')	False												soxr	flda	0	4	1	1	68	0.38931291859069567	0.4781685870224378
13	10	13	(10, 13)	12.0	13.0	1.7320508075688772	('soxr', 'tolc')	False												soxr	tolc	0	4	1	1	68	0.38931291859069567	0.4781685870224378
8	24	5	(5, 24)	12.333333333333334	8.0	10.214368964029708	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	4	1	1	68	0.38931291859069567	0.4781685870224378
4	4	32	(4, 32)	13.333333333333334	4.0	16.165807537309522	('soxr', 'micf')	False												soxr	micf	0	4	1	1	68	0.38931291859069567	0.4781685870224378
10	25	9	(9, 25)	14.666666666666666	10.0	8.962886439832502	('rob', 'pgi')	False												rob	pgi	0	4	1	1	68	0.38931291859069567	0.4781685870224378
11	0	39	(0, 39)	16.666666666666668	11.0	20.108041509140897	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	68	0.38931291859069567	0.4781685870224378
5	17	31	(5, 31)	17.666666666666668	17.0	13.012814197295423	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	4	1	1	68	0.38931291859069567	0.4781685870224378
0	40	30	(0, 40)	23.333333333333332	30.0	20.816659994661325	('mara', 'ybao')	True	2087.0	('mara', 'ybao')		[(0, 0.088497432242934743, 0.31670754700594611), (10, -0.09291660530243466, 0.48011444920421553), (20, -0.041157623240537761, 0.76114473131414306), (30, 0.053511330309689645, 0.65761464828339422), (60, 0.067267414578735488, 0.70993466159687646), (90, 0.40848571703432512, 0.11621882088963627)]	['+']	mara	ybao	mara	0.0	ybao	0.0	mara	ybao	0	4	1	1	68	0.38931291859069567	0.4781685870224378
40	29	4	(4, 40)	24.333333333333332	29.0	18.448125469362285	('soxs', 'fumc')	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	4	1	1	68	0.38931291859069567	0.4781685870224378
25	37	11	(11, 37)	24.333333333333332	25.0	13.012814197295423	('soxr', 'riba')	False												soxr	riba	0	4	1	1	68	0.38931291859069567	0.4781685870224378
29	11	42	(11, 42)	27.333333333333332	29.0	15.56705923844749	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	68	0.38931291859069567	0.4781685870224378
24	59	0	(0, 59)	27.666666666666668	24.0	29.670411748631555	('rob', 'soda')	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	4	1	1	68	0.38931291859069567	0.4781685870224378
7	30	52	(7, 52)	29.666666666666668	30.0	22.50185177565023	('soxr', 'ydbk')	False												soxr	ydbk	0	4	1	1	68	0.38931291859069567	0.4781685870224378
9	18	70	(9, 70)	32.333333333333336	18.0	32.929217016706204	('rob', 'putp')	False												rob	putp	0	4	1	1	68	0.38931291859069567	0.4781685870224378
44	39	18	(18, 44)	33.666666666666664	39.0	13.79613472438325	('rob', 'tolc')	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	4	1	1	68	0.38931291859069567	0.4781685870224378
32	15	55	(15, 55)	34.0	32.0	20.074859899884732	('soxr', 'fpr')	False												soxr	fpr	0	4	1	1	68	0.38931291859069567	0.4781685870224378
43	35	24	(24, 43)	34.0	35.0	9.539392014169456	('soxr', 'nfo')	False												soxr	nfo	0	4	1	1	68	0.38931291859069567	0.4781685870224378
64	38	1	(1, 64)	34.333333333333336	38.0	31.65964834506747	('soxr', 'ybjn')	False												soxr	ybjn	0	4	1	1	68	0.38931291859069567	0.4781685870224378
58	43	7	(7, 58)	36.0	43.0	26.210684844162312	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	4	1	1	68	0.38931291859069567	0.4781685870224378
6	6	99	(6, 99)	37.0	6.0	53.693575034635195	('mara', 'ygib')	True	2090.0	('mara', 'ygib')	0.0	[(0, -0.41444937453247754, 9.481633131980112e-07), (10, -0.51259877039632962, 2.8240295950213823e-05), (20, -0.45938605492889745, 0.00032487522184147691), (30, -0.3305945754781287, 0.004865070427915584), (60, -0.38776136182825932, 0.025768591382149656), (90, -0.054525652608190048, 0.84104370324455391)]	['+']	mara	ygib	mara	0.0	ygib	0.0	mara	ygib	0	4	1	1	68	0.38931291859069567	0.4781685870224378
21	44	48	(21, 48)	37.666666666666664	44.0	14.571661996262929	('soxs', 'aslb')	False												soxs	aslb	0	4	1	1	68	0.38931291859069567	0.4781685870224378
38	53	22	(22, 53)	37.666666666666664	38.0	15.50268793897798	('mara', 'micf')	True	2076.0	('mara', 'micf')		[(0, 0.28685401113022346, 0.0009367220785197369), (10, 0.06984118436714061, 0.59593480200168369), (20, -0.01099926765920547, 0.93527869366895122), (30, 0.18696336077355824, 0.11847197330016465), (60, 0.29373827096507765, 0.097082478184571261), (90, 0.17759647783141835, 0.51052302085352319)]	['+']	mara	micf	mara	0.0	micf	0.0	mara	micf	0	4	1	1	68	0.38931291859069567	0.4781685870224378
16	5	96	(5, 96)	39.0	16.0	49.66890375275057	('soxr', 'ygic')	False												soxr	ygic	0	4	1	1	68	0.38931291859069567	0.4781685870224378
49	9	65	(9, 65)	41.0	49.0	28.844410203711913	('soxr', 'zwf')	False												soxr	zwf	0	4	1	1	68	0.38931291859069567	0.4781685870224378
