Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	0	12	(0, 12)	4.0	0.0	6.928203230275509	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.4098466907088768	0.5144026682838084
21	6	1	(1, 21)	9.333333333333334	6.0	10.408329997330664	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.4098466907088768	0.5144026682838084
32	3	3	(3, 32)	12.666666666666666	3.0	16.74315780649915	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.4098466907088768	0.5144026682838084
34	1	7	(1, 34)	14.0	7.0	17.578395831246947	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.4098466907088768	0.5144026682838084
13	15	16	(13, 16)	14.666666666666666	15.0	1.5275252316519468	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.4098466907088768	0.5144026682838084
18	7	21	(7, 21)	15.333333333333334	18.0	7.371114795831994	('rob', 'soxs')	False												rob	soxs	0	5	0	0	68	0.4098466907088768	0.5144026682838084
6	24	24	(6, 24)	18.0	24.0	10.392304845413264	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	5	0	0	68	0.4098466907088768	0.5144026682838084
19	31	5	(5, 31)	18.333333333333332	19.0	13.012814197295423	('soxr', 'ydbk')	False												soxr	ydbk	0	5	0	0	68	0.4098466907088768	0.5144026682838084
7	10	42	(7, 42)	19.666666666666668	10.0	19.39931270260195	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.4098466907088768	0.5144026682838084
11	45	6	(6, 45)	20.666666666666668	11.0	21.22105872319601	('rob', 'riba')	False												rob	riba	0	5	0	0	68	0.4098466907088768	0.5144026682838084
