Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
14	14	0	(0, 14)	9.333333333333334	14.0	8.082903768654761	('rob', 'fpr')	False												rob	fpr	0	5	0	0	68	0.4081625931106669	0.5053062462098243
21	5	4	(4, 21)	10.0	5.0	9.539392014169456	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.4081625931106669	0.5053062462098243
0	0	41	(0, 41)	13.666666666666666	0.0	23.671361036774655	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.4081625931106669	0.5053062462098243
4	29	9	(4, 29)	14.0	9.0	13.228756555322953	('rob', 'soda')	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	5	0	0	68	0.4081625931106669	0.5053062462098243
32	4	7	(4, 32)	14.333333333333334	7.0	15.37313674346694	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.4081625931106669	0.5053062462098243
34	1	10	(1, 34)	15.0	10.0	17.05872210923198	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.4081625931106669	0.5053062462098243
10	23	14	(10, 23)	15.666666666666666	14.0	6.6583281184793925	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	5	0	0	68	0.4081625931106669	0.5053062462098243
13	16	20	(13, 20)	16.333333333333332	16.0	3.5118845842842465	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.4081625931106669	0.5053062462098243
7	9	37	(7, 37)	17.666666666666668	9.0	16.77299416721217	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.4081625931106669	0.5053062462098243
33	24	2	(2, 33)	19.666666666666668	24.0	15.947831618540913	('rob', 'pqib')	False												rob	pqib	0	5	0	0	68	0.4081625931106669	0.5053062462098243
6	31	24	(6, 31)	20.333333333333332	24.0	12.897028081435401	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	5	0	0	68	0.4081625931106669	0.5053062462098243
11	42	13	(11, 42)	22.0	13.0	17.349351572897472	('rob', 'riba')	False												rob	riba	0	5	0	0	68	0.4081625931106669	0.5053062462098243
9	22	40	(9, 40)	23.666666666666668	22.0	15.56705923844749	('soxr', 'flda')	False												soxr	flda	0	5	0	0	68	0.4081625931106669	0.5053062462098243
41	20	11	(11, 41)	24.0	20.0	15.394804318340652	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	5	0	0	68	0.4081625931106669	0.5053062462098243
19	27	29	(19, 29)	25.0	27.0	5.291502622129181	('soxr', 'ydbk')	False												soxr	ydbk	0	5	0	0	68	0.4081625931106669	0.5053062462098243
25	15	39	(15, 39)	26.333333333333332	25.0	12.055427546683417	('soxr', 'nfo')	False												soxr	nfo	0	5	0	0	68	0.4081625931106669	0.5053062462098243
3	52	26	(3, 52)	27.0	26.0	24.515301344262525	('rob', 'pgi')	False												rob	pgi	0	5	0	0	68	0.4081625931106669	0.5053062462098243
18	6	59	(6, 59)	27.666666666666668	18.0	27.790885796126275	('rob', 'soxs')	False												rob	soxs	0	5	0	0	68	0.4081625931106669	0.5053062462098243
22	54	8	(8, 54)	28.0	22.0	23.57965224510319	('rob', 'zwf')	True	2694.0	('rob', 'zwf')	0.0	[(0, 0.4572823168823027, 4.5185054499940188e-08), (10, 0.29134221775369762, 0.023914909101933515), (20, 0.28549734117540393, 0.03133996561766253), (30, 0.17730627961709461, 0.13907652725598724), (60, 0.20129284684904125, 0.26131084219894513), (90, 0.0045500048341145134, 0.98665713008869471)]	['+']	rob	zwf	rob	0.0	zwf	0.0	rob	zwf	0	5	0	0	68	0.4081625931106669	0.5053062462098243
16	7	64	(7, 64)	29.0	16.0	30.643106892089126	('soxr', 'puta')	False												soxr	puta	0	5	0	0	68	0.4081625931106669	0.5053062462098243
31	55	5	(5, 55)	30.333333333333332	31.0	25.006665778014735	('mara', 'micf')	True	2076.0	('mara', 'micf')		[(0, 0.28685401113022346, 0.0009367220785197369), (10, 0.06984118436714061, 0.59593480200168369), (20, -0.01099926765920547, 0.93527869366895122), (30, 0.18696336077355824, 0.11847197330016465), (60, 0.29373827096507765, 0.097082478184571261), (90, 0.17759647783141835, 0.51052302085352319)]	['+']	mara	micf	mara	0.0	micf	0.0	mara	micf	0	5	0	0	68	0.4081625931106669	0.5053062462098243
23	40	32	(23, 40)	31.666666666666668	32.0	8.504900548115382	('rob', 'ynce')	False												rob	ynce	0	5	0	0	68	0.4081625931106669	0.5053062462098243
27	32	38	(27, 38)	32.333333333333336	32.0	5.507570547286102	('rob', 'tolc')	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	5	0	0	68	0.4081625931106669	0.5053062462098243
43	3	53	(3, 53)	33.0	43.0	26.457513110645905	('mara', 'soxr')	False												mara	soxr	0	5	0	0	68	0.4081625931106669	0.5053062462098243
36	50	16	(16, 50)	34.0	36.0	17.08800749063506	('soxs', 'flda')	True	2720.0	('soxs', 'flda')		[(0, 0.22431094456892714, 0.010299230066438216), (10, 0.15205006818889197, 0.24614766223760026), (20, -0.0026753159735869213, 0.98424221847067572), (30, 0.12193210333858813, 0.31107579282205328), (60, -0.14892248960653912, 0.40816043518394918), (90, -0.021647642583013806, 0.9365752095182367)]	['+']	soxs	flda	soxs	0.0	flda	0.0	soxs	flda	0	5	0	0	68	0.4081625931106669	0.5053062462098243
17	46	43	(17, 46)	35.333333333333336	43.0	15.947831618540913	('soxs', 'ydbk')	True	2741.0	('soxs', 'ydbk')		[(0, 0.17162240846534765, 0.050889673387659443), (10, 0.063347759352108346, 0.63062245748772461), (20, -0.041324652410810542, 0.76020425351604204), (30, 0.10897280551577454, 0.36566636179427225), (60, -0.39494222251470334, 0.022926961313253308), (90, -0.42011851686319118, 0.10519650806481082)]	['+']	soxs	ydbk	soxs	0.0	ydbk	0.0	soxs	ydbk	0	5	0	0	68	0.4081625931106669	0.5053062462098243
50	10	49	(10, 50)	36.333333333333336	49.0	22.810816147900834	('soxr', 'rimk')	False												soxr	rimk	0	5	0	0	68	0.4081625931106669	0.5053062462098243
48	13	50	(13, 50)	37.0	48.0	20.808652046684813	('soxr', 'tolc')	False												soxr	tolc	0	5	0	0	68	0.4081625931106669	0.5053062462098243
12	2	107	(2, 107)	40.333333333333336	12.0	57.95112883571237	('soxr', 'ygic')	False												soxr	ygic	0	5	0	0	68	0.4081625931106669	0.5053062462098243
42	45	34	(34, 45)	40.333333333333336	42.0	5.686240703077327	('soxs', 'fumc')	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	5	0	0	68	0.4081625931106669	0.5053062462098243
20	19	84	(19, 84)	41.0	20.0	37.242448899072144	('mara', 'fumc')	True	2071.0	('mara', 'fumc')		[(0, -0.29886958343754583, 0.00055229679780650996), (10, -0.40846003198534614, 0.0011955511855574648), (20, -0.3874735752212411, 0.0029029832979825627), (30, -0.028123148152858681, 0.81590920610249673), (60, -0.3574776212204227, 0.041110329442110585), (90, 0.21807389707357835, 0.41715184659273608)]	['+']	mara	fumc	mara	0.0	fumc	0.0	mara	fumc	0	5	0	0	68	0.4081625931106669	0.5053062462098243
24	48	51	(24, 51)	41.0	48.0	14.798648586948742	('mara', 'rimk')	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	5	0	0	68	0.4081625931106669	0.5053062462098243
39	73	12	(12, 73)	41.333333333333336	39.0	30.566866593312003	('soxs', 'aslb')	False												soxs	aslb	0	5	0	0	68	0.4081625931106669	0.5053062462098243
8	53	67	(8, 67)	42.666666666666664	53.0	30.827476921300796	('puta', 'ybjn')	False												puta	ybjn	0	5	0	0	68	0.4081625931106669	0.5053062462098243
80	25	27	(25, 80)	44.0	27.0	31.192947920964443	('soxs', 'puta')	False												soxs	puta	0	5	0	0	68	0.4081625931106669	0.5053062462098243
91	41	3	(3, 91)	45.0	41.0	44.13615298142782	('rob', 'poxb')	False												rob	poxb	0	5	0	0	68	0.4081625931106669	0.5053062462098243
45	34	60	(34, 60)	46.333333333333336	45.0	13.051181300301263	('soxs', 'acna')	True	2717.0	('soxs', 'acna')		[(0, 0.36100355238304244, 2.4483053911892578e-05), (10, -0.051332200679384654, 0.69689876696286601), (20, -0.12258349730958788, 0.36365963952873892), (30, 0.2486163164341488, 0.036560198156789132), (60, 0.13919230585780173, 0.43979479826277434), (90, -0.017206717141056649, 0.94956915222549876)]	['+']	soxs	acna	soxs	0.0	acna	0.0	soxs	acna	0	5	0	0	68	0.4081625931106669	0.5053062462098243
64	64	19	(19, 64)	49.0	64.0	25.98076211353316	('puta', 'fumc')	False												puta	fumc	0	5	0	0	68	0.4081625931106669	0.5053062462098243
30	38	82	(30, 82)	50.0	38.0	28.0	('mara', 'ygib')	True	2090.0	('mara', 'ygib')	0.0	[(0, -0.41444937453247754, 9.481633131980112e-07), (10, -0.51259877039632962, 2.8240295950213823e-05), (20, -0.45938605492889745, 0.00032487522184147691), (30, -0.3305945754781287, 0.004865070427915584), (60, -0.38776136182825932, 0.025768591382149656), (90, -0.054525652608190048, 0.84104370324455391)]	['+']	mara	ygib	mara	0.0	ygib	0.0	mara	ygib	0	5	0	0	68	0.4081625931106669	0.5053062462098243
1	18	131	(1, 131)	50.0	18.0	70.66116330771806	('puta', 'ptsg')	False												puta	ptsg	0	5	0	0	68	0.4081625931106669	0.5053062462098243
47	88	17	(17, 88)	50.666666666666664	47.0	35.64173583501979	('mara', 'fldb')	False												mara	fldb	0	5	0	0	68	0.4081625931106669	0.5053062462098243
37	12	103	(12, 103)	50.666666666666664	37.0	47.014182257413914	('soxr', 'ygib')	False												soxr	ygib	0	5	0	0	68	0.4081625931106669	0.5053062462098243
38	39	75	(38, 75)	50.666666666666664	39.0	21.07921567168317	('puta', 'soxr')	False												puta	soxr	0	5	0	0	68	0.4081625931106669	0.5053062462098243
29	17	114	(17, 114)	53.333333333333336	29.0	52.88036812781595	('soxr', 'zwf')	False												soxr	zwf	0	5	0	0	68	0.4081625931106669	0.5053062462098243
55	70	35	(35, 70)	53.333333333333336	55.0	17.55942292142123	('soxs', 'poxb')	True	2731.0	('soxs', 'poxb')	0.0	[(0, 0.36923254666640842, 1.5391515647804548e-05), (10, 0.14944021019239848, 0.25444391940060929), (20, 0.15399700745469577, 0.25273477284020995), (30, 0.34726627903077201, 0.0030061183712189851), (60, 0.18121095570160906, 0.31286621756423133), (90, 0.15658323961054516, 0.56250977800306701)]	['+']	soxs	poxb	soxs	0.0	poxb	0.0	soxs	poxb	0	5	0	0	68	0.4081625931106669	0.5053062462098243
15	11	135	(11, 135)	53.666666666666664	15.0	70.46512139586034	('puta', 'pqia')	False												puta	pqia	0	5	0	0	68	0.4081625931106669	0.5053062462098243
2	115	48	(2, 115)	55.0	48.0	56.824290580701486	('mara', 'ybao')	True	2087.0	('mara', 'ybao')		[(0, 0.088497432242934743, 0.31670754700594611), (10, -0.09291660530243466, 0.48011444920421553), (20, -0.041157623240537761, 0.76114473131414306), (30, 0.053511330309689645, 0.65761464828339422), (60, 0.067267414578735488, 0.70993466159687646), (90, 0.40848571703432512, 0.11621882088963627)]	['+']	mara	ybao	mara	0.0	ybao	0.0	mara	ybao	0	5	0	0	68	0.4081625931106669	0.5053062462098243
