Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
13	18	2	(2, 18)	11.0	13.0	8.18535277187245	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.40548045359983953	0.4919648271679806
21	12	1	(1, 21)	11.333333333333334	12.0	10.016652800877813	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.40548045359983953	0.4919648271679806
32	3	3	(3, 32)	12.666666666666666	3.0	16.74315780649915	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.40548045359983953	0.4919648271679806
14	15	9	(9, 15)	12.666666666666666	14.0	3.214550253664318	('rob', 'fpr')	False												rob	fpr	0	5	0	0	68	0.40548045359983953	0.4919648271679806
34	1	8	(1, 34)	14.333333333333334	8.0	17.3877351409933	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.40548045359983953	0.4919648271679806
0	0	44	(0, 44)	14.666666666666666	0.0	25.403411844343534	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.40548045359983953	0.4919648271679806
10	30	10	(10, 30)	16.666666666666668	10.0	11.547005383792515	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	5	0	0	68	0.40548045359983953	0.4919648271679806
18	5	31	(5, 31)	18.0	18.0	13.0	('rob', 'soxs')	False												rob	soxs	0	5	0	0	68	0.40548045359983953	0.4919648271679806
3	58	0	(0, 58)	20.333333333333332	3.0	32.65475973473597	('rob', 'pgi')	False												rob	pgi	0	5	0	0	68	0.40548045359983953	0.4919648271679806
7	6	49	(6, 49)	20.666666666666668	7.0	24.54248017893329	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.40548045359983953	0.4919648271679806
6	23	35	(6, 35)	21.333333333333332	23.0	14.571661996262929	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	5	0	0	68	0.40548045359983953	0.4919648271679806
24	27	15	(15, 27)	22.0	24.0	6.244997998398398	('mara', 'rimk')	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	5	0	0	68	0.40548045359983953	0.4919648271679806
25	19	23	(19, 25)	22.333333333333332	23.0	3.0550504633038935	('soxr', 'nfo')	False												soxr	nfo	0	5	0	0	68	0.40548045359983953	0.4919648271679806
4	17	46	(4, 46)	22.333333333333332	17.0	21.501937897160186	('rob', 'soda')	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	5	0	0	68	0.40548045359983953	0.4919648271679806
27	36	21	(21, 36)	28.0	27.0	7.54983443527075	('rob', 'tolc')	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	5	0	0	68	0.40548045359983953	0.4919648271679806
41	22	22	(22, 41)	28.333333333333332	22.0	10.969655114602888	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	5	0	0	68	0.40548045359983953	0.4919648271679806
48	13	33	(13, 48)	31.333333333333332	33.0	17.559422921421234	('soxr', 'tolc')	False												soxr	tolc	0	5	0	0	68	0.40548045359983953	0.4919648271679806
45	16	34	(16, 45)	31.666666666666668	34.0	14.6401275039985	('soxs', 'acna')	True	2717.0	('soxs', 'acna')		[(0, 0.36100355238304244, 2.4483053911892578e-05), (10, -0.051332200679384654, 0.69689876696286601), (20, -0.12258349730958788, 0.36365963952873892), (30, 0.2486163164341488, 0.036560198156789132), (60, 0.13919230585780173, 0.43979479826277434), (90, -0.017206717141056649, 0.94956915222549876)]	['+']	soxs	acna	soxs	0.0	acna	0.0	soxs	acna	0	5	0	0	68	0.40548045359983953	0.4919648271679806
42	51	5	(5, 51)	32.666666666666664	42.0	24.37895267096873	('soxs', 'fumc')	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	5	0	0	68	0.40548045359983953	0.4919648271679806
12	2	84	(2, 84)	32.666666666666664	12.0	44.73626418615365	('soxr', 'ygic')	False												soxr	ygic	0	5	0	0	68	0.40548045359983953	0.4919648271679806
9	29	61	(9, 61)	33.0	29.0	26.229754097208	('soxr', 'flda')	False												soxr	flda	0	5	0	0	68	0.40548045359983953	0.4919648271679806
19	31	51	(19, 51)	33.666666666666664	31.0	16.165807537309522	('soxr', 'ydbk')	False												soxr	ydbk	0	5	0	0	68	0.40548045359983953	0.4919648271679806
43	4	55	(4, 55)	34.0	43.0	26.664583251946766	('mara', 'soxr')	False												mara	soxr	0	5	0	0	68	0.40548045359983953	0.4919648271679806
31	45	28	(28, 45)	34.666666666666664	31.0	9.073771725877467	('mara', 'micf')	True	2076.0	('mara', 'micf')		[(0, 0.28685401113022346, 0.0009367220785197369), (10, 0.06984118436714061, 0.59593480200168369), (20, -0.01099926765920547, 0.93527869366895122), (30, 0.18696336077355824, 0.11847197330016465), (60, 0.29373827096507765, 0.097082478184571261), (90, 0.17759647783141835, 0.51052302085352319)]	['+']	mara	micf	mara	0.0	micf	0.0	mara	micf	0	5	0	0	68	0.40548045359983953	0.4919648271679806
11	54	41	(11, 54)	35.333333333333336	41.0	22.052966542697455	('rob', 'riba')	False												rob	riba	0	5	0	0	68	0.40548045359983953	0.4919648271679806
