Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
3	2	16	(2, 16)	7.0	3.0	7.810249675906654	('soxr', 'ompn')	False												soxr	ompn	0	4	1	1	68	0.3963042523560746	0.4546694966646453
1	15	26	(1, 26)	14.0	15.0	12.529964086141668	('soxr', 'flda')	False												soxr	flda	0	4	1	1	68	0.3963042523560746	0.4546694966646453
29	6	10	(6, 29)	15.0	10.0	12.288205727444508	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	68	0.3963042523560746	0.4546694966646453
5	30	13	(5, 30)	16.0	13.0	12.767145334803704	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	4	1	1	68	0.3963042523560746	0.4546694966646453
0	45	7	(0, 45)	17.333333333333332	7.0	24.214320831552005	('mara', 'ybao')	True	2087.0	('mara', 'ybao')		[(0, 0.088497432242934743, 0.31670754700594611), (10, -0.09291660530243466, 0.48011444920421553), (20, -0.041157623240537761, 0.76114473131414306), (30, 0.053511330309689645, 0.65761464828339422), (60, 0.067267414578735488, 0.70993466159687646), (90, 0.40848571703432512, 0.11621882088963627)]	['+']	mara	ybao	mara	0.0	ybao	0.0	mara	ybao	0	4	1	1	68	0.3963042523560746	0.4546694966646453
4	5	45	(4, 45)	18.0	5.0	23.388031127053	('soxr', 'micf')	False												soxr	micf	0	4	1	1	68	0.3963042523560746	0.4546694966646453
10	33	11	(10, 33)	18.0	11.0	13.0	('rob', 'pgi')	False												rob	pgi	0	4	1	1	68	0.3963042523560746	0.4546694966646453
11	0	44	(0, 44)	18.333333333333332	11.0	22.89832599412746	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	68	0.3963042523560746	0.4546694966646453
8	23	31	(8, 31)	20.666666666666668	23.0	11.676186592091328	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	4	1	1	68	0.3963042523560746	0.4546694966646453
17	3	48	(3, 48)	22.666666666666668	17.0	23.028967265887832	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	68	0.3963042523560746	0.4546694966646453
31	29	12	(12, 31)	24.0	29.0	10.44030650891055	('soxs', 'ybjn')	True	2740.0	('soxs', 'ybjn')		[(0, 0.075579481408152432, 0.39275097469755016), (10, 0.41922325791441761, 0.00085608032597045815), (20, 0.24535340951845216, 0.06583167965783103), (30, 0.17677996005697047, 0.14027249018103616), (60, -0.2349074388388166, 0.18820400866484485), (90, 0.070354501479215778, 0.79570458143155209)]	['+']	soxs	ybjn	soxs	0.0	ybjn	0.0	soxs	ybjn	0	4	1	1	68	0.3963042523560746	0.4546694966646453
13	9	51	(9, 51)	24.333333333333332	13.0	23.18045153428495	('soxr', 'tolc')	False												soxr	tolc	0	4	1	1	68	0.3963042523560746	0.4546694966646453
14	4	64	(4, 64)	27.333333333333332	14.0	32.145502536643185	('puta', 'pqia')	False												puta	pqia	0	4	1	1	68	0.3963042523560746	0.4546694966646453
7	43	33	(7, 43)	27.666666666666668	33.0	18.583146486355137	('soxr', 'ydbk')	False												soxr	ydbk	0	4	1	1	68	0.3963042523560746	0.4546694966646453
2	7	76	(2, 76)	28.333333333333332	7.0	41.356176483487125	('puta', 'ptsg')	False												puta	ptsg	0	4	1	1	68	0.3963042523560746	0.4546694966646453
28	56	14	(14, 56)	32.666666666666664	28.0	21.385353243127252	('puta', 'poxb')	False												puta	poxb	0	4	1	1	68	0.3963042523560746	0.4546694966646453
40	31	27	(27, 40)	32.666666666666664	31.0	6.658328118479393	('soxs', 'fumc')	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	4	1	1	68	0.3963042523560746	0.4546694966646453
38	44	21	(21, 44)	34.333333333333336	38.0	11.930353445448855	('mara', 'micf')	True	2076.0	('mara', 'micf')		[(0, 0.28685401113022346, 0.0009367220785197369), (10, 0.06984118436714061, 0.59593480200168369), (20, -0.01099926765920547, 0.93527869366895122), (30, 0.18696336077355824, 0.11847197330016465), (60, 0.29373827096507765, 0.097082478184571261), (90, 0.17759647783141835, 0.51052302085352319)]	['+']	mara	micf	mara	0.0	micf	0.0	mara	micf	0	4	1	1	68	0.3963042523560746	0.4546694966646453
25	27	54	(25, 54)	35.333333333333336	27.0	16.19670748434179	('soxr', 'riba')	False												soxr	riba	0	4	1	1	68	0.3963042523560746	0.4546694966646453
21	39	49	(21, 49)	36.333333333333336	39.0	14.189197769195175	('soxs', 'aslb')	False												soxs	aslb	0	4	1	1	68	0.3963042523560746	0.4546694966646453
42	53	17	(17, 53)	37.333333333333336	42.0	18.44812546936228	('soxs', 'ydbk')	True	2741.0	('soxs', 'ydbk')		[(0, 0.17162240846534765, 0.050889673387659443), (10, 0.063347759352108346, 0.63062245748772461), (20, -0.041324652410810542, 0.76020425351604204), (30, 0.10897280551577454, 0.36566636179427225), (60, -0.39494222251470334, 0.022926961313253308), (90, -0.42011851686319118, 0.10519650806481082)]	['+']	soxs	ydbk	soxs	0.0	ydbk	0.0	soxs	ydbk	0	4	1	1	68	0.3963042523560746	0.4546694966646453
44	48	20	(20, 48)	37.333333333333336	44.0	15.14375558880073	('rob', 'tolc')	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	4	1	1	68	0.3963042523560746	0.4546694966646453
6	10	97	(6, 97)	37.666666666666664	10.0	51.42308171758411	('mara', 'ygib')	True	2090.0	('mara', 'ygib')	0.0	[(0, -0.41444937453247754, 9.481633131980112e-07), (10, -0.51259877039632962, 2.8240295950213823e-05), (20, -0.45938605492889745, 0.00032487522184147691), (30, -0.3305945754781287, 0.004865070427915584), (60, -0.38776136182825932, 0.025768591382149656), (90, -0.054525652608190048, 0.84104370324455391)]	['+']	mara	ygib	mara	0.0	ygib	0.0	mara	ygib	0	4	1	1	68	0.3963042523560746	0.4546694966646453
23	20	73	(20, 73)	38.666666666666664	23.0	29.771350881902105	('soxr', 'ynce')	False												soxr	ynce	0	4	1	1	68	0.3963042523560746	0.4546694966646453
