Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
7	9	0	(0, 9)	5.333333333333333	7.0	4.725815626252609	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.41896857087905265	0.5131898120072774
18	7	4	(4, 18)	9.666666666666666	7.0	7.3711147958319945	('rob', 'soxs')	False												rob	soxs	0	5	0	0	68	0.41896857087905265	0.5131898120072774
21	8	17	(8, 21)	15.333333333333334	17.0	6.658328118479393	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.41896857087905265	0.5131898120072774
13	26	8	(8, 26)	15.666666666666666	13.0	9.29157324317757	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.41896857087905265	0.5131898120072774
0	0	49	(0, 49)	16.333333333333332	0.0	28.290163190291665	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.41896857087905265	0.5131898120072774
6	27	22	(6, 27)	18.333333333333332	22.0	10.96965511460289	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	5	0	0	68	0.41896857087905265	0.5131898120072774
34	1	25	(1, 34)	20.0	25.0	17.05872210923198	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.41896857087905265	0.5131898120072774
25	16	21	(16, 25)	20.666666666666668	21.0	4.509249752822894	('soxr', 'nfo')	False												soxr	nfo	0	5	0	0	68	0.41896857087905265	0.5131898120072774
10	24	31	(10, 31)	21.666666666666668	24.0	10.692676621563628	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	5	0	0	68	0.41896857087905265	0.5131898120072774
32	4	34	(4, 34)	23.333333333333332	32.0	16.772994167212165	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.41896857087905265	0.5131898120072774
24	45	3	(3, 45)	24.0	24.0	21.0	('mara', 'rimk')	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	5	0	0	68	0.41896857087905265	0.5131898120072774
48	15	13	(13, 48)	25.333333333333332	15.0	19.655363983740756	('soxr', 'tolc')	False												soxr	tolc	0	5	0	0	68	0.41896857087905265	0.5131898120072774
4	18	56	(4, 56)	26.0	18.0	26.90724809414742	('rob', 'soda')	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	5	0	0	68	0.41896857087905265	0.5131898120072774
41	22	20	(20, 41)	27.666666666666668	22.0	11.590225767142472	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	5	0	0	68	0.41896857087905265	0.5131898120072774
23	59	2	(2, 59)	28.0	23.0	28.827070610799147	('rob', 'ynce')	False												rob	ynce	0	5	0	0	68	0.41896857087905265	0.5131898120072774
14	19	52	(14, 52)	28.333333333333332	19.0	20.64784088793144	('rob', 'fpr')	False												rob	fpr	0	5	0	0	68	0.41896857087905265	0.5131898120072774
17	35	36	(17, 36)	29.333333333333332	35.0	10.692676621563626	('soxs', 'ydbk')	True	2741.0	('soxs', 'ydbk')		[(0, 0.17162240846534765, 0.050889673387659443), (10, 0.063347759352108346, 0.63062245748772461), (20, -0.041324652410810542, 0.76020425351604204), (30, 0.10897280551577454, 0.36566636179427225), (60, -0.39494222251470334, 0.022926961313253308), (90, -0.42011851686319118, 0.10519650806481082)]	['+']	soxs	ydbk	soxs	0.0	ydbk	0.0	soxs	ydbk	0	5	0	0	68	0.41896857087905265	0.5131898120072774
43	3	43	(3, 43)	29.666666666666668	43.0	23.09401076758503	('mara', 'soxr')	False												mara	soxr	0	5	0	0	68	0.41896857087905265	0.5131898120072774
16	10	64	(10, 64)	30.0	16.0	29.597297173897484	('soxr', 'puta')	False												soxr	puta	0	5	0	0	68	0.41896857087905265	0.5131898120072774
9	25	59	(9, 59)	31.0	25.0	25.534290669607408	('soxr', 'flda')	False												soxr	flda	0	5	0	0	68	0.41896857087905265	0.5131898120072774
22	48	28	(22, 48)	32.666666666666664	28.0	13.613718571108091	('rob', 'zwf')	True	2694.0	('rob', 'zwf')	0.0	[(0, 0.4572823168823027, 4.5185054499940188e-08), (10, 0.29134221775369762, 0.023914909101933515), (20, 0.28549734117540393, 0.03133996561766253), (30, 0.17730627961709461, 0.13907652725598724), (60, 0.20129284684904125, 0.26131084219894513), (90, 0.0045500048341145134, 0.98665713008869471)]	['+']	rob	zwf	rob	0.0	zwf	0.0	rob	zwf	0	5	0	0	68	0.41896857087905265	0.5131898120072774
